cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il10,C6,KRAS.LUNG.BREAST_UP.V1_DN,KRAS.LUNG.BREAST_UP.V1_DN,97,-0.385180901395136,-0.652147216459011,0.845995893223819,0.992696510555043,0.992696510555043,748,"tags=9%, list=6%, signal=9%",NOS1/NTF3/ALDH5A1/APOB/CYP21A2/PAQR6/FRAS1/MAST3/COBL
il10,C6,YAP1_UP,YAP1_UP,34,-0.369379994161712,-0.65170969477911,0.778793418647166,0.992696510555043,0.992696510555043,861,"tags=18%, list=7%, signal=17%",NMRK1/SIAE/SEMA3C/CCDC8/DDB2/DENND10
il10,C6,KRAS.KIDNEY_UP.V1_UP,KRAS.KIDNEY_UP.V1_UP,113,0.410308528287945,0.637680920653398,0.825918762088975,0.992696510555043,0.992696510555043,497,"tags=4%, list=4%, signal=4%",TUBB4A/WIF1/PLCB1/FZD3/GHRH
il10,C6,BMI1_DN.V1_UP,BMI1_DN.V1_UP,118,-0.374211371607957,-0.636118446171402,0.84472049689441,0.992696510555043,0.992696510555043,2096,"tags=25%, list=16%, signal=21%",SLC2A6/CLSPN/GDF5/EPHA2/AGRN/GPRC5A/PODXL/COL7A1/COL16A1/NT5E/B4GALNT1/KCNC4/ACTA2/GABRE/LAMB3/GAL/TMEM51/TNFAIP6/TNFRSF9/DKK1/FZD5/FLNB/PTHLH/LSAMP/BMP5/JAG1/SLC19A1/VANGL1/BMP4
il10,C6,STK33_SKM_DN,STK33_SKM_DN,191,-0.369110728658418,-0.632085577587226,0.893424036281179,0.992696510555043,0.992696510555043,1423,"tags=11%, list=11%, signal=10%",GABRA5/TMEM144/CARS2/LAMB3/TONSL/ZMYM6/GBX2/ACAP1/PCDH8/TANC1/LYRM7/DDIT4L/ALOX5/TMEM45A/CC2D2A/MTURN/JPH1/CA8/CRIM1/EEF2K/YDJC
il10,C6,RB_DN.V1_DN,RB_DN.V1_DN,86,-0.37009796830203,-0.631632657936981,0.831643002028398,0.992696510555043,0.992696510555043,859,"tags=12%, list=7%, signal=11%",LAMB3/P4HA1/NEDD9/LRRC4/NKAP/ST8SIA2/SH3BP5L/CHAC1/PDCD6/NOCT
il10,C6,KRAS.KIDNEY_UP.V1_DN,KRAS.KIDNEY_UP.V1_DN,92,-0.367378815080508,-0.624257275531962,0.861570247933884,0.992696510555043,0.992696510555043,452,"tags=5%, list=3%, signal=5%",ABCA3/CLEC3B/RASGRF1/BMP4/THBD
il10,C6,CYCLIN_D1_UP.V1_DN,CYCLIN_D1_UP.V1_DN,146,-0.36423130602986,-0.614329271699376,0.890322580645161,0.992696510555043,0.992696510555043,1244,"tags=11%, list=9%, signal=10%",GAL/MRE11/ASGR2/DELE1/ALOX5/WWOX/MLC1/PTPN4/CUL7/CAPG/TARBP2/ATF2/NOS1/MYO1C/PEPD/EML1
il10,C6,NRL_DN.V1_UP,NRL_DN.V1_UP,106,-0.355269809078301,-0.609053003742619,0.857433808553971,0.992696510555043,0.992696510555043,1079,"tags=11%, list=8%, signal=10%",STARD10/CDR2/SLC16A6/NRL/FOXH1/POLG2/TRPC1/SEMA4G/BBS9/KCNN4/TNNT2/PROSER2
il10,C6,PGF_UP.V1_UP,PGF_UP.V1_UP,157,-0.362119031185293,-0.608169514767406,0.90625,0.992696510555043,0.992696510555043,2204,"tags=19%, list=17%, signal=16%",CRYZ/KIF5B/ROR1/TNFSF10/NECAP1/TRMU/SGMS1/BPGM/DHX29/BCLAF1/PISD/STAM2/NAP1L3/SLC33A1/RECQL/ANGPT2/AGL/ASCC3/RAP1A/MKLN1/LGALS8/MICU2/DMTF1/CPD/RASGRP3/RCBTB2/PAPOLA/ATP13A3/ARMCX2/ATP2A3
il10,C6,SNF5_DN.V1_DN,SNF5_DN.V1_DN,119,0.385382562427201,0.596662466320137,0.875239923224568,0.992696510555043,0.992696510555043,1169,"tags=8%, list=9%, signal=7%",ITGA7/SLC30A4/ABCA4/EBF2/UCHL1/TMEM53/SH3RF1/RAPGEF3/PRSS12
