ID,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000000359,GRM6,2064.046553,-0.148889018,0.34496046,-0.431611839,0.666023553,0.921219565
ENSCAFG00000000360,MON2,7883.969336,-0.256343572,0.263882757,-0.971429796,0.331334297,0.782107817
ENSCAFG00000000361,ADAMTS2,530.9849,-1.825947507,1.023535365,-1.783961326,0.07442995,0.486971205
ENSCAFG00000000364,SHPRH,25.55081719,-2.517703876,1.428963041,-1.761909723,0.078084552,0.496685519
ENSCAFG00000000365,HNRNPH1,193.8152711,-0.144820042,0.195703665,-0.739996576,0.459302072,0.850661877
ENSCAFG00000000366,PPM1H,1537.674033,0.463451491,0.983366983,0.471290474,0.637433318,0.912630254
ENSCAFG00000000367,GRM1,6.555624484,2.165711258,0.955176658,2.267341061,0.023369399,0.322729468
ENSCAFG00000000370,AVPR1A,1282.075495,-0.132177421,0.293298682,-0.450658079,0.652236001,0.916587521
ENSCAFG00000000372,NA,889.7827023,0.607962419,0.553992515,1.097419916,0.272457871,0.738332341
ENSCAFG00000000373,NA,2626.621144,0.567062468,0.198064535,2.863018707,0.004196258,0.151517937
ENSCAFG00000000374,RUFY1,151.3212312,0.141631918,0.61731694,0.229431445,0.818533598,0.96600051
ENSCAFG00000000375,SRGAP1,16.83480484,4.229212264,1.162226437,3.638888369,0.000273817,0.037504013
ENSCAFG00000000376,CBY3,137.5855303,-0.168830378,0.246735485,-0.684256578,0.493813161,0.86229313
ENSCAFG00000000377,CANX,126.3001596,0.006086818,0.259207097,0.02348245,0.981265437,0.997689763
ENSCAFG00000000378,MAML1,366.4900381,0.438967457,0.291059857,1.508169016,0.131511275,0.596350993
ENSCAFG00000000379,C10H12orf56,1053.819035,0.218568846,0.207858939,1.051524884,0.293017587,0.755955516
ENSCAFG00000000380,XPOT,1313.363294,0.271956006,0.225125294,1.208020659,0.227039316,0.70450669
ENSCAFG00000000381,STXBP5,2688.096083,-0.092155889,0.193131417,-0.477166741,0.633243393,0.912630254
ENSCAFG00000000384,LTC4S,443.102332,-0.157205416,0.980234171,-0.160375368,0.872585392,0.979344716
ENSCAFG00000000385,MGAT4B,1451.517602,0.099527456,0.161357987,0.616811462,0.537359091,0.87950897
ENSCAFG00000000386,TBK1,29.60749751,-0.12605159,0.427020952,-0.295188302,0.767850038,0.951245906
ENSCAFG00000000387,GNS,1006.132257,0.072305524,0.212386752,0.340442723,0.733523149,0.941421368
ENSCAFG00000000388,SQSTM1,143.5210054,0.17154754,0.215513319,0.795995075,0.426034898,0.835547045
ENSCAFG00000000390,TBC1D30,1084.480929,0.106140423,0.14870803,0.713750451,0.475381503,0.855842209
ENSCAFG00000000391,WIF1,1.082978615,-0.548841857,0.898800745,-0.610637964,0.541439283,NA
ENSCAFG00000000393,MRNIP,2018.325072,-0.025760893,0.158172556,-0.162865755,0.870624134,0.978513833
ENSCAFG00000000394,SASH1,646.9755853,-0.029599965,0.236533977,-0.125140438,0.90041237,0.982271086
ENSCAFG00000000395,ENPP3,1866.826601,-0.183829882,0.236301176,-0.777947383,0.436600033,0.839111648
ENSCAFG00000000396,NA,1701.050905,-0.101480961,0.246029394,-0.412474946,0.67999134,0.925728385
ENSCAFG00000000397,UST,7786.014341,0.281453293,0.357010812,0.788360699,0.430485752,0.837154827
ENSCAFG00000000398,TAB2,839.6389851,-0.290364024,0.45135195,-0.643320637,0.520016068,0.872692563
ENSCAFG00000000399,IRAK3,787.7601366,0.027006246,0.585827315,0.046099328,0.963231081,0.996113219
ENSCAFG00000000400,ZC3H12D,708.1992965,0.104718365,0.229610227,0.456070125,0.648339552,0.916096222
ENSCAFG00000000402,NA,146.939061,1.532302672,1.021061106,1.500696347,0.133434118,0.599377451
ENSCAFG00000000404,NA,0.900420189,-0.863423894,1.477214202,-0.584494715,0.55888752,NA
ENSCAFG00000000405,HELB,217.5518985,1.21238443,0.850651235,1.425242661,0.154087068,0.624469657
ENSCAFG00000000406,PPIL4,2071.282193,0.148912715,0.190716836,0.780805294,0.43491702,0.838526804
ENSCAFG00000000407,MED23,1377.685439,0.191555131,0.388134024,0.493528316,0.621639337,0.909830755
ENSCAFG00000000411,TBC1D9B,1742.168044,-0.099248738,0.210270109,-0.472005928,0.636922557,0.912630254
ENSCAFG00000000412,GRIP1,592.1995944,0.840685805,0.3239847,2.594831811,0.009463722,0.219269175
ENSCAFG00000000413,KATNA1,6253.780958,0.149952537,0.25850579,0.580074189,0.561864589,0.88691805
ENSCAFG00000000414,ARG1,218.1310304,0.804329177,0.368471936,2.182877712,0.029044817,0.351185882
ENSCAFG00000000415,LATS1,3210.823247,0.499667759,0.353465719,1.413624384,0.157472218,0.630474777
ENSCAFG00000000416,TRIM39,1542.407055,0.285451702,0.212562317,1.342908306,0.179301666,0.66077258
ENSCAFG00000000417,NUP43,2828.71512,0.264015642,0.396445789,0.66595648,0.505438918,0.867438553
ENSCAFG00000000418,RASGEF1C,3469.743346,0.43567581,0.439776649,0.990675179,0.321844215,0.775268948
ENSCAFG00000000419,PCMT1,4539.578594,0.632829232,0.897398053,0.70518231,0.480696789,0.857820485
ENSCAFG00000000422,RPP21,1018.036263,0.311966831,0.174637536,1.786367564,0.074039764,0.486131416
ENSCAFG00000000423,MAPK9,409.8735949,0.290863507,0.14727248,1.975002436,0.048267872,0.420041091
ENSCAFG00000000424,GNL1,3155.901906,0.16111929,0.108354918,1.486958722,0.137025713,0.604814049
ENSCAFG00000000425,CAND1,504.8190792,0.300026395,0.198434184,1.511969305,0.130541671,0.593242135
ENSCAFG00000000426,LRP11,29.57906206,-4.859092471,3.05711087,-1.589439402,0.111961225,0.562161079
ENSCAFG00000000427,NA,1943.200622,-0.002048586,0.192864747,-0.010621881,0.991525125,0.998362305
ENSCAFG00000000428,NA,627.5781669,0.159783801,0.35006313,0.456442816,0.648071583,0.915858836
ENSCAFG00000000429,PPP1R14C,5.449801597,-0.497280325,0.787717425,-0.631292782,0.527849106,0.875846011
ENSCAFG00000000430,IYD,26.63062456,2.55066147,1.519812113,1.678274208,0.093293581,0.525702736
ENSCAFG00000000431,PLEKHG1,540.1763282,0.513646566,0.409947514,1.2529569,0.210221392,0.690680194
ENSCAFG00000000432,PPP1R10,13022.84664,0.428634572,0.392316204,1.092574224,0.274580785,0.739536641
ENSCAFG00000000433,DYRK2,2595.308228,-6.144633286,1.24179406,-4.948190271,7.49E-07,0.000782307
ENSCAFG00000000436,IFNG,958.0529047,0.512233961,0.446381433,1.147525242,0.251164607,0.724016944
ENSCAFG00000000437,IL26,3511.993771,0.221303279,0.212130432,1.043241542,0.296836438,0.758320882
ENSCAFG00000000439,IL22,0.730871623,0.636797625,2.014094788,0.316170633,0.751872996,NA
ENSCAFG00000000441,MRPS18B,2185.047816,0.361702554,0.336669276,1.074355696,0.282663291,0.746177503
ENSCAFG00000000442,MDM1,3662.475681,0.829088238,0.216637053,3.827084174,0.00012967,0.022777061
ENSCAFG00000000443,MTHFD1L,25570.10309,-0.103378042,0.185001351,-0.558796143,0.576300855,0.893633018
ENSCAFG00000000444,ATAT1,2126.41413,0.327916568,0.410171589,0.799461925,0.424022616,0.834284265
ENSCAFG00000000445,RAP1B,2394.709711,0.034948563,0.349996783,0.099853956,0.920460272,0.986558151
ENSCAFG00000000446,C12H6orf136,468.0752521,0.029828055,1.107361927,0.026936139,0.978510669,0.997676081
ENSCAFG00000000447,NUP107,5677.658418,0.114347749,0.431915108,0.264745889,0.791205224,0.958953625
ENSCAFG00000000448,MDM2,1688.995012,-0.949941828,0.828552743,-1.146507372,0.251585279,0.724016944
ENSCAFG00000000450,AKAP12,95.25169811,-0.291146415,1.607046231,-0.181168662,0.856235192,0.975169715
ENSCAFG00000000451,ZBTB2,5.283968357,0.712025178,1.013164936,0.702773214,0.482197093,0.858654176
ENSCAFG00000000453,RMND1,1236.268329,0.494679322,0.166598193,2.96929584,0.002984831,0.131600324
ENSCAFG00000000454,CPSF6,4909.372448,-0.003408897,0.207393436,-0.016436859,0.986885874,0.997839065
ENSCAFG00000000458,ARMT1,3799.011156,0.222478583,0.254794435,0.873168924,0.38257101,0.811593875
ENSCAFG00000000459,LYZ,1290.7385,0.175247865,0.295580604,0.592893655,0.553252324,0.885558795
ENSCAFG00000000460,DHX16,4.186437015,-3.623108183,2.197785001,-1.648527122,0.09924455,0.538259146
ENSCAFG00000000462,YEATS4,2.26564253,-0.901360157,0.717206734,-1.256764772,0.208838826,NA
ENSCAFG00000000464,CCDC170,710.2136742,0.350263019,0.264325553,1.325119781,0.185131426,0.667484652
ENSCAFG00000000469,ESR1,971.1602544,0.159469179,0.291580465,0.54691311,0.584438428,0.896862868
ENSCAFG00000000470,FRS2,3.689908674,0.309270436,0.738458041,0.418805699,0.67535814,0.923591577
ENSCAFG00000000472,CCT2,2.314122775,-3.905396321,2.104610053,-1.855638918,0.063505043,NA
ENSCAFG00000000473,GFPT2,2.555106716,-0.982193484,1.661952936,-0.590987544,0.554528767,0.885558795
ENSCAFG00000000474,LRRC10,1.2684795,-1.798653597,1.924305942,-0.934702511,0.349941632,NA
ENSCAFG00000000478,BEST3,2029.249706,0.599097317,0.276128385,2.169633221,0.030034643,0.354640869
ENSCAFG00000000479,RAB3IP,1.628593663,-1.103880976,1.356261071,-0.813914813,0.415693754,NA
ENSCAFG00000000480,PPP1R18,129.2492808,-3.327625604,1.101630175,-3.020637668,0.00252243,0.122352541
ENSCAFG00000000481,MYRFL,60.76401007,0.179667793,1.453897929,0.12357662,0.901650505,0.982377349
ENSCAFG00000000482,CNOT2,739.2634393,-1.783879245,1.281869074,-1.391623592,0.164036411,0.639087998
ENSCAFG00000000483,MDC1,676.2158714,0.062769042,0.200064377,0.313744219,0.753715313,0.948315856
ENSCAFG00000000484,NA,539.8364865,-0.339150536,0.233446402,-1.452798303,0.146279763,0.618349315
ENSCAFG00000000485,FLOT1,0.734337933,1.657958353,1.379188885,1.202125663,0.229314845,NA
ENSCAFG00000000487,SYNE1,4589.838015,0.684312005,0.52230261,1.310183009,0.190133932,0.672979879
ENSCAFG00000000488,PTPRB,0.594923036,0.297256004,2.001882179,0.148488261,0.881957449,NA
ENSCAFG00000000491,IER3,102.1799576,0.095614581,0.119432809,0.800572156,0.423379376,0.834141998
ENSCAFG00000000493,DDR1,115.6283742,0.168095733,0.473840428,0.354751775,0.72277556,0.938426285
ENSCAFG00000000497,TSPAN8,2.851045965,2.061886871,1.856116332,1.110860799,0.266628272,0.734544346
ENSCAFG00000000502,LGR5,40.8788381,-0.143983598,0.429039986,-0.335594823,0.737176429,0.942475583
ENSCAFG00000000506,ZFC3H1,8.165636681,0.559872587,0.552993671,1.012439412,0.311328002,0.770142731
ENSCAFG00000000507,VARS2,2082.262346,0.209205913,0.303474095,0.689369921,0.490590507,0.860116186
ENSCAFG00000000509,RAB21,5732.017269,0.116794624,0.21373511,0.546445663,0.584759629,0.896862868
ENSCAFG00000000510,TBC1D15,99.98578193,-1.074198244,1.807362676,-0.594345705,0.552280915,0.884960225
ENSCAFG00000000512,LAPTM4B,763.6705899,-0.231075098,0.28761992,-0.803404362,0.421741054,0.833229505
ENSCAFG00000000513,TPH2,12.04982127,0.825455759,0.571281717,1.444918915,0.148480663,0.620116582
ENSCAFG00000000515,CNOT6,1.40525878,0.447504846,1.244518582,0.359580686,0.719160729,NA
ENSCAFG00000000517,POP1,31.40351901,0.76907704,2.039248556,0.377137469,0.706071447,0.932663369
ENSCAFG00000000519,NA,8.668744872,1.42257861,0.78002078,1.823770144,0.068186829,0.471042488
ENSCAFG00000000522,NA,81.91818687,-3.043221434,1.411135045,-2.156577037,0.031038635,0.35794037
ENSCAFG00000000525,C12H6orf15,1456.256854,-1.678147887,0.469980717,-3.570673916,0.000356064,0.042804522
ENSCAFG00000000529,TRHDE,109.9693097,-0.366154816,0.409499075,-0.894152975,0.371240049,0.805429916
ENSCAFG00000000530,CDSN,1991.271788,-0.212871732,0.235597541,-0.903539703,0.366239526,0.802771609
ENSCAFG00000000532,CCHCR1,95.787144,0.030363599,0.249794225,0.121554448,0.903251891,0.982511924
ENSCAFG00000000533,KCNC2,15781.02711,0.216900515,0.151803831,1.42882109,0.153055662,0.623339048
ENSCAFG00000000534,NIPAL2,181.012254,-0.693146503,0.441197969,-1.571055518,0.116169754,0.570617924
ENSCAFG00000000540,CAPS2,122.2377504,0.18707659,0.230513543,0.811564422,0.417041613,0.83066111
ENSCAFG00000000543,FLT4,1285.856668,0.154048896,0.235118095,0.655197958,0.512340309,0.870208807
ENSCAFG00000000544,TCF19,10.38577239,1.014535092,0.583198052,1.739606448,0.081928146,0.507402633
ENSCAFG00000000547,STK3,858.7824015,0.117417844,0.135450738,0.866867514,0.386014605,0.813397142
ENSCAFG00000000549,NA,314.6388059,0.138384585,0.186772678,0.740925206,0.458738791,0.850449175
ENSCAFG00000000550,DLA88,142.7291095,0.338701501,0.447713158,0.756514512,0.449340775,0.845454831
ENSCAFG00000000554,KCNS2,409.507046,-0.24873988,0.204893371,-1.213996722,0.224748976,0.703551028
ENSCAFG00000000555,NA,1995.282255,0.616942878,0.27328374,2.257517688,0.023975745,0.32678198
ENSCAFG00000000557,OSR2,1059.735963,-0.156155448,0.298296653,-0.523490445,0.600632998,0.903057171
ENSCAFG00000000558,OR2AI2,4.433877029,0.098097171,1.165176503,0.084190825,0.932904713,0.989376768
ENSCAFG00000000561,NA,0.676885287,-0.2052368,1.361186584,-0.15077786,0.880150952,NA
ENSCAFG00000000562,NA,483.8370446,0.059998369,0.402847826,0.148935567,0.881604476,0.981276179
ENSCAFG00000000563,NA,996.7083777,0.155647319,0.240019828,0.64847692,0.516676534,0.871823173
ENSCAFG00000000564,MCCD1,569.0267478,0.090330556,0.162316075,0.55651023,0.577862103,0.894252617
ENSCAFG00000000565,VPS13B,37.92636911,0.46554081,0.332997468,1.398031081,0.162103734,0.636413309
ENSCAFG00000000566,DDX39B,2717.649424,-0.149208849,0.273784978,-0.544985523,0.585763474,0.896862868
ENSCAFG00000000567,PRR16,64119.23405,0.497791916,0.234082542,2.12656575,0.033456181,0.365382618
ENSCAFG00000000568,SRFBP1,90.89914764,-1.238974101,0.73371307,-1.688635724,0.09128926,0.523128785
ENSCAFG00000000569,ATP6V1G2,1285.023769,0.254689107,0.516595027,0.493015019,0.622001975,0.909935316
ENSCAFG00000000570,LTA,1699.998651,0.257483271,0.170724887,1.508176553,0.131509347,0.596350993
ENSCAFG00000000572,TNF,1240.909945,-0.14442568,0.278860639,-0.517913466,0.604518646,0.903954466
ENSCAFG00000000575,NA,9369.339784,0.111842593,0.301428532,0.371041826,0.710606379,0.934370178
ENSCAFG00000000577,SNCAIP,893.1881843,0.872135868,0.703592157,1.239547455,0.215142826,0.695563799
ENSCAFG00000000578,GLIPR1,77.48399488,-0.058503036,0.187920878,-0.311317386,0.755559351,0.949135225
ENSCAFG00000000579,RGS22,404.453107,0.165869255,0.239299194,0.6931459,0.488217995,0.859814829
ENSCAFG00000000580,SNX2,6846.01951,-0.048370165,0.239254843,-0.202170058,0.83978378,0.971732357
ENSCAFG00000000581,NA,192.8873805,0.35946547,0.227974418,1.576779857,0.114846188,0.567317644
ENSCAFG00000000582,PRRC2A,899.8002524,-0.433207444,0.257020633,-1.685496761,0.091892769,0.523732606
ENSCAFG00000000584,SNX24,1432.612723,0.088410426,0.185719067,0.476043886,0.634043113,0.912630254
ENSCAFG00000000586,MYCT1,409.5573419,0.371520497,0.348182784,1.067027189,0.285959559,0.74982025
ENSCAFG00000000587,VIP,40.98800512,-5.078730134,1.464711527,-3.467392753,0.000525533,0.052271805
ENSCAFG00000000588,NA,1636.290837,-0.349924754,0.301808092,-1.159428003,0.246281768,0.721502896
ENSCAFG00000000590,CEP120,1043.379795,-0.196002999,0.198375035,-0.988042667,0.323131753,0.776518459
ENSCAFG00000000592,FBXO43,0.446783331,0.549722113,1.395539693,0.393913635,0.693644803,NA
ENSCAFG00000000593,FBXO5,7706.148214,-0.134714624,0.249325555,-0.540316151,0.588979022,0.898768647
ENSCAFG00000000594,MTRF1L,1450.75661,-0.352608675,0.680919318,-0.517842078,0.604568457,0.903954466
ENSCAFG00000000595,RGS17,7.533062006,-0.10837767,0.728940185,-0.148678413,0.881807396,0.981276179
ENSCAFG00000000598,NA,38.86368205,0.283527572,0.294323414,0.963319798,0.335387061,0.783099741
ENSCAFG00000000600,RNF19A,128.1589539,0.112847375,0.328814847,0.343194279,0.731452308,0.941311442
ENSCAFG00000000601,CSNK1G3,496.038396,0.109212444,0.231266297,0.472236745,0.636757815,0.912630254
ENSCAFG00000000602,ACR,301.8001551,-0.331084935,0.533151428,-0.620996058,0.534602217,0.878560488
ENSCAFG00000000603,MIOX,2679.424062,0.16489147,0.168375481,0.979308086,0.327427776,0.777781822
ENSCAFG00000000604,NA,3457.60619,0.15635035,0.195452706,0.799939553,0.42374582,0.834284265
ENSCAFG00000000606,SNX31,14.39409398,0.774217851,0.502192651,1.541674993,0.123152592,0.581723012
ENSCAFG00000000607,SCO2,1238.300546,0.49432482,0.23708983,2.084968467,0.037072163,0.380814617
ENSCAFG00000000608,NA,2312.059934,0.613139186,0.248455563,2.467802208,0.013594541,0.25697374
ENSCAFG00000000609,ARSA,1.593451972,0.138379644,0.899629612,0.153818462,0.877752876,NA
ENSCAFG00000000611,PABPC1,50.55513132,-1.290176238,0.695705979,-1.854484908,0.063669817,0.457798041
ENSCAFG00000000612,MAPK8IP2,5114.952331,0.309290726,0.193975605,1.5944826,0.110827985,0.55912748
ENSCAFG00000000614,ZNF608,1.796864833,0.257786998,0.847685554,0.304106867,0.761046475,NA
ENSCAFG00000000615,SCAF8,10.76613945,0.705173816,0.654080156,1.078115289,0.28098231,0.7453584
ENSCAFG00000000616,NA,657.6461669,0.275740742,0.210283877,1.311278573,0.189763665,0.67256543
ENSCAFG00000000617,BAG6,243.8786812,-0.014866339,0.370310339,-0.040145622,0.96797703,0.996284886
ENSCAFG00000000618,TIAM2,95.19795218,-0.535131398,0.751860274,-0.711743148,0.476623844,0.855999863
ENSCAFG00000000619,NA,5261.345737,0.579474968,0.25435203,2.278239999,0.022712282,0.318391139
ENSCAFG00000000620,CHKB,2448.387857,0.126134986,0.194943516,0.647033502,0.517610261,0.871865292
ENSCAFG00000000621,NA,9214.622287,-0.138144172,0.192483196,-0.717694712,0.472945544,0.855256249
ENSCAFG00000000622,TFB1M,2035.370847,-0.222927321,0.266447219,-0.836665968,0.402780354,0.824083592
ENSCAFG00000000624,GRAMD2B,10.44469439,0.10446818,0.374537361,0.278925925,0.780301673,0.955034436
ENSCAFG00000000625,CLDN20,2.312995715,-1.140861199,1.279005756,-0.891990668,0.372397934,NA
ENSCAFG00000000626,ZNF706,90.94866471,1.070152927,0.399802994,2.676700632,0.007435104,0.199601284
ENSCAFG00000000627,CPT1B,2174.992624,-0.082561223,0.305199846,-0.270515284,0.78676386,0.956689281
ENSCAFG00000000628,GRHL2,4.594014332,0.563904027,0.755904478,0.745999056,0.455667986,0.849543574
ENSCAFG00000000629,ALDH7A1,710.2949822,0.26191528,0.276764757,0.946346214,0.343972029,0.788627924
ENSCAFG00000000630,NOX3,99.3759233,0.0436051,0.552807092,0.078879415,0.937128537,0.990014465
ENSCAFG00000000632,PHAX,157.1995567,-0.010048185,0.165579791,-0.060684854,0.951610194,0.992783064
ENSCAFG00000000634,TEX43,17.97297913,0.179839109,0.224084477,0.802550502,0.422234587,0.833586651
ENSCAFG00000000636,LMNB1,12892.13321,-0.000684688,0.183385838,-0.003733594,0.99702103,0.999251046
ENSCAFG00000000637,MARCHF3,2349.219243,-0.07228821,0.548754094,-0.131731518,0.895196655,0.981845828
ENSCAFG00000000638,NA,2032.39761,0.042747639,0.252588916,0.169237984,0.865609454,0.977409197
ENSCAFG00000000639,APOM,58.27099986,0.100470427,0.365161021,0.275140066,0.783208631,0.956279738
ENSCAFG00000000641,C6orf47,1245.666364,-0.819613373,0.418800779,-1.957048351,0.050341784,0.424854147
ENSCAFG00000000642,GPANK1,2047.003618,-0.091151318,0.182239919,-0.500172071,0.616953922,0.907896271
ENSCAFG00000000643,RRM2B,5269.091329,0.233496323,0.229684186,1.016597302,0.309345038,0.768990715
ENSCAFG00000000644,NCAPH2,943.0866,-0.173794961,0.398128514,-0.4365298,0.662452383,0.920314599
ENSCAFG00000000646,NA,124.331307,-0.353327454,0.209302929,-1.688115191,0.091389119,0.523334195
ENSCAFG00000000647,LY6G5C,441.9635538,0.305350184,0.290159257,1.052353756,0.292637277,0.755710838
ENSCAFG00000000649,ABHD16A,2413.588722,-0.010497176,0.232534527,-0.045142439,0.963993774,0.996113219
ENSCAFG00000000652,ARID1B,1204.536875,0.22590759,0.26318839,0.858349376,0.390699572,0.815727193
ENSCAFG00000000653,ADM2,91.21960556,0.217866347,0.176068261,1.237397048,0.215939714,0.695896006
ENSCAFG00000000654,NA,2670.150038,-0.140374708,0.749649523,-0.187253782,0.851461659,0.974453972
ENSCAFG00000000655,MEGF10,844.0988447,-0.058994218,0.179482061,-0.328691442,0.742388923,0.944375678
ENSCAFG00000000656,SBF1,285.7000131,-0.89676226,1.61278067,-0.556034851,0.57818703,0.894252617
ENSCAFG00000000657,NA,1060.610232,-0.115268899,0.328604373,-0.350783216,0.72575099,0.93900883
ENSCAFG00000000658,LY6G6C,11.68377075,-4.285066133,1.684494205,-2.543829548,0.010964457,0.236713287
ENSCAFG00000000659,MPIG6B,13.06326113,-0.742704033,0.572431939,-1.297453866,0.194475069,0.677787809
ENSCAFG00000000661,TMEM242,32037.19629,0.243691158,0.242275252,1.005844208,0.314490518,0.772188098
ENSCAFG00000000663,DDAH2,2711.381475,-0.11787535,0.19232697,-0.612890383,0.539948822,0.880106823
ENSCAFG00000000664,ZDHHC14,176.7908103,-0.434049804,0.37110016,-1.169629796,0.242149981,0.717781093
ENSCAFG00000000665,UBR5,17.17186019,-0.019835396,1.185843776,-0.01672682,0.986654551,0.997839065
ENSCAFG00000000667,PPP6R2,38.38393912,-2.585065876,1.258836936,-2.053535135,0.040020706,0.390826857
ENSCAFG00000000669,CLIC1,2989.451443,0.27642547,0.199665435,1.384443282,0.166222764,0.642118422
ENSCAFG00000000670,PRRC1,89.64436925,0.208568384,0.995657529,0.209478036,0.83407508,0.969361675
ENSCAFG00000000671,NA,2752.616684,-1.010544957,0.427011683,-2.366551075,0.017954697,0.292705348
ENSCAFG00000000673,CCDC192,13525.86296,-0.255958698,0.714029792,-0.358470614,0.719991155,0.937143808
ENSCAFG00000000674,NA,249.3163896,0.417862701,0.276223613,1.512769658,0.130338179,0.592962419
ENSCAFG00000000676,SNX9,6.211521512,0.358929326,1.277455112,0.280972163,0.778731751,0.954423321
