"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000016286","DNAJB1",0.692687747035573,0.000358149459365925,0.219307918084735,0.263241824299443
"ENSCAFG00000031126","HSPA13",0.692687747035573,0.000358149459365925,0.219307918084735,0.263241824299443
"ENSCAFG00000015827","PFN1",0.691699604743083,0.000367880461234109,0.21974310569005,0.263241824299443
"ENSCAFG00000015635",NA,0.689723320158103,0.000388008511646345,0.220578811073485,0.263241824299443
"ENSCAFG00000002500","SLC2A1",0.688735177865613,0.000398413773888073,0.220979968230635,0.263241824299443
"ENSCAFG00000009963","PSMD14",0.686758893280632,0.000419927753476151,0.221750427377048,0.263241824299443
"ENSCAFG00000010951","SDHA",0.684782608695652,0.000442408354220437,0.222480366404972,0.263241824299443
"ENSCAFG00000029980","C6H16orf91",0.680830039525692,0.000490411543628929,0.22382750303239,0.263241824299443
"ENSCAFG00000012743","OAT",0.679841897233202,0.000503072824921871,0.224142309626801,0.263241824299443
"ENSCAFG00000044806",NA,0.679841897233202,0.000503072824921871,0.224142309626801,0.263241824299443
"ENSCAFG00000046380",NA,0.666666687018913,0.000513078297268882,0.224380680292733,0.263241824299443
"ENSCAFG00000013316","SIRT1",0.678853754940711,0.000516007723979667,0.224448814621217,0.263241824299443
"ENSCAFG00000001371","SUN2",0.677865612648221,0.000529221067472934,0.22474725083106,0.263241824299443
"ENSCAFG00000013808","KIFBP",0.677865612648221,0.000529221067472934,0.22474725083106,0.263241824299443
"ENSCAFG00000017085","RAD23A",0.677865612648221,0.000529221067472934,0.22474725083106,0.263241824299443
"ENSCAFG00000019847","SARS1",0.675889328063241,0.000556502727450907,0.225320815625633,0.263241824299443
"ENSCAFG00000011286","OSTC",0.673913043478261,0.000584957759057719,0.225864738637281,0.263241824299443
"ENSCAFG00000016267","PSMD3",0.672924901185771,0.000599638073472341,0.226126099883502,0.263241824299443
"ENSCAFG00000030862","COMMD4",0.671936758893281,0.000614627210412776,0.226380657482927,0.263241824299443
"ENSCAFG00000022728","MT-ATP8",-0.671936758893281,0.000614627210412779,0.226380657482927,0.263241824299443
"ENSCAFG00000010661","XPNPEP1",0.670948616600791,0.000629930475157774,0.226628601788697,0.263241824299443
"ENSCAFG00000010906","INTS12",0.670948616600791,0.000629930475157774,0.226628601788697,0.263241824299443
