,ensembl_gene_id,Hugo_Symbol
19529,ENSCAFG00000031670,SMIM31
19530,ENSCAFG00000031672,CLBA1
19531,ENSCAFG00000031673,NA
19532,ENSCAFG00000031675,COL8A1
19533,ENSCAFG00000031676,SNAPC2
19534,ENSCAFG00000031679,CPN2
19535,ENSCAFG00000031680,NA
19536,ENSCAFG00000031681,OR52E2
19537,ENSCAFG00000031682,NA
19538,ENSCAFG00000031686,NA
19539,ENSCAFG00000031688,NA
19540,ENSCAFG00000031690,C20H3orf22
19541,ENSCAFG00000031691,CRADD
19542,ENSCAFG00000031694,NA
19543,ENSCAFG00000031695,NA
19544,ENSCAFG00000031696,NA
19545,ENSCAFG00000031697,NA
19546,ENSCAFG00000031700,NA
19547,ENSCAFG00000031702,OR9K7
19548,ENSCAFG00000031703,NA
19549,ENSCAFG00000031706,NA
19550,ENSCAFG00000031708,ATXN10
19551,ENSCAFG00000031711,NA
19552,ENSCAFG00000031712,ZNF653
19553,ENSCAFG00000031714,MGAT4D
19554,ENSCAFG00000031719,CD3D
19555,ENSCAFG00000031723,NA
19556,ENSCAFG00000031724,CACNG5
19557,ENSCAFG00000031727,STC2
19558,ENSCAFG00000031728,YAP1
19559,ENSCAFG00000031731,NA
19560,ENSCAFG00000031732,WFDC3
19561,ENSCAFG00000031735,TNFSF13B
19562,ENSCAFG00000031738,COLGALT1
19563,ENSCAFG00000031739,TRAV24
19564,ENSCAFG00000031740,C10H12orf66
19565,ENSCAFG00000031747,FBXO42
19566,ENSCAFG00000031752,UBE2G2
19567,ENSCAFG00000031753,IGKC
19568,ENSCAFG00000031754,H2AC5
19569,ENSCAFG00000031756,NA
19570,ENSCAFG00000031758,PITX3
19571,ENSCAFG00000031759,NAPRT
19572,ENSCAFG00000031761,NDUFAF4
19573,ENSCAFG00000031763,NA
19574,ENSCAFG00000031764,NA
19575,ENSCAFG00000031766,NA
19576,ENSCAFG00000031767,TUBA3D
19577,ENSCAFG00000031768,C12H6orf132
19578,ENSCAFG00000031769,C37H2orf88
19579,ENSCAFG00000031771,NA
19580,ENSCAFG00000031774,ATP13A5
19581,ENSCAFG00000031775,NA
19582,ENSCAFG00000031776,NA
19583,ENSCAFG00000031778,TRAPPC6A
19584,ENSCAFG00000031779,NA
19585,ENSCAFG00000031781,NA
19586,ENSCAFG00000031782,NA
19587,ENSCAFG00000031783,CASP6
19588,ENSCAFG00000031784,ZNF773
19589,ENSCAFG00000031787,ZNF655
19590,ENSCAFG00000031788,RMDN1
19591,ENSCAFG00000031792,NA
19592,ENSCAFG00000031794,RAP2B
19593,ENSCAFG00000031795,NA
19594,ENSCAFG00000031798,ZNF436
19595,ENSCAFG00000031799,NA
19596,ENSCAFG00000031800,BBS10
19597,ENSCAFG00000031801,RPP30
19598,ENSCAFG00000031802,CRPPA
19599,ENSCAFG00000031803,NIPAL1
19600,ENSCAFG00000031804,ZNF571
19601,ENSCAFG00000031806,NA
19602,ENSCAFG00000031807,ZNF146
19603,ENSCAFG00000031808,NA
19604,ENSCAFG00000031809,HCN4
19605,ENSCAFG00000031810,UBE2R2
19606,ENSCAFG00000031811,NA
19607,ENSCAFG00000031813,NA
19608,ENSCAFG00000031814,OR5J2B
19609,ENSCAFG00000031815,NA
19610,ENSCAFG00000031816,TOMM7
19611,ENSCAFG00000031819,OR4A47
19612,ENSCAFG00000031823,CYP2A7
19613,ENSCAFG00000031826,NA
19614,ENSCAFG00000031827,NA
19615,ENSCAFG00000031828,NA
19616,ENSCAFG00000031830,NADK2
19617,ENSCAFG00000031831,PSMD7
19618,ENSCAFG00000031832,CCDC115
19619,ENSCAFG00000031835,C24H20orf141
19620,ENSCAFG00000031836,OR5M3C
19621,ENSCAFG00000031840,NA
19622,ENSCAFG00000031843,NA
19623,ENSCAFG00000031844,H2AB1
19624,ENSCAFG00000031845,CGRRF1
19625,ENSCAFG00000031848,NA
19626,ENSCAFG00000031849,NUP35
19627,ENSCAFG00000031851,CBX8
19628,ENSCAFG00000031852,NA
19629,ENSCAFG00000031854,MRAP2
19630,ENSCAFG00000031855,NA
19631,ENSCAFG00000031857,ZNF235
19632,ENSCAFG00000031858,NA
19633,ENSCAFG00000031859,FKBP7
19634,ENSCAFG00000031860,H2AC6
19635,ENSCAFG00000031861,MZF1
19636,ENSCAFG00000031862,NA
19637,ENSCAFG00000031863,NA
19638,ENSCAFG00000031864,OR4P32
19639,ENSCAFG00000031865,SCARF1
19640,ENSCAFG00000031867,OR13C7H
19641,ENSCAFG00000031868,ZNF518A
19642,ENSCAFG00000031869,NA
19643,ENSCAFG00000031870,RNF125
19644,ENSCAFG00000031871,OR9G3
19645,ENSCAFG00000031872,NA
19646,ENSCAFG00000031873,ZNF446
19647,ENSCAFG00000031880,NA
19648,ENSCAFG00000031882,TSSC4
19649,ENSCAFG00000031888,ZNF200
19650,ENSCAFG00000031890,HPCAL1
19651,ENSCAFG00000031891,NA
19652,ENSCAFG00000031892,NA
19653,ENSCAFG00000031894,TENT5A
19654,ENSCAFG00000031896,EIF1AD
19655,ENSCAFG00000031897,RITA1
19656,ENSCAFG00000031898,ATP6V0E1
19657,ENSCAFG00000031900,OBI1
19658,ENSCAFG00000031902,IMP4
19659,ENSCAFG00000031904,MKRN2OS
19660,ENSCAFG00000031907,NA
19661,ENSCAFG00000031908,TRMT61B
19662,ENSCAFG00000031909,ZNF790
19663,ENSCAFG00000031910,ZNF239
19664,ENSCAFG00000031911,NA
19665,ENSCAFG00000031912,NA
19666,ENSCAFG00000031914,NA
19667,ENSCAFG00000031915,NA
19668,ENSCAFG00000031916,OTOS
19669,ENSCAFG00000031918,TMEM26
19670,ENSCAFG00000031919,NA
19671,ENSCAFG00000031922,GPX3
19672,ENSCAFG00000031923,NA
19673,ENSCAFG00000031933,NA
19674,ENSCAFG00000031934,NA
19675,ENSCAFG00000031936,NRBF2
19676,ENSCAFG00000031937,SLC35C1
19677,ENSCAFG00000031938,GEM
19678,ENSCAFG00000031939,NA
19679,ENSCAFG00000031940,H4C19
19680,ENSCAFG00000031941,NA
19681,ENSCAFG00000031942,CCDC166
19682,ENSCAFG00000031944,GYPA
19683,ENSCAFG00000031946,CLDN2
19684,ENSCAFG00000031949,PDXP
19685,ENSCAFG00000031950,CARTPT
19686,ENSCAFG00000031951,NA
19687,ENSCAFG00000031952,NA
19688,ENSCAFG00000031953,OLIG1
19689,ENSCAFG00000031954,AKAIN1
19690,ENSCAFG00000031955,RPS26
19691,ENSCAFG00000031956,LCOR
19692,ENSCAFG00000031958,NA
19693,ENSCAFG00000031960,NKX2-5
19694,ENSCAFG00000031961,PPIC
19695,ENSCAFG00000031964,NA
19696,ENSCAFG00000031965,FGF1
19697,ENSCAFG00000031967,GCSAML
19698,ENSCAFG00000031968,C5H11orf52
19699,ENSCAFG00000031973,BBC3
19700,ENSCAFG00000031974,OR4D9B
19701,ENSCAFG00000031977,C1QL4
19702,ENSCAFG00000031978,NA
19703,ENSCAFG00000031979,PRKG1
19704,ENSCAFG00000031980,NA
19705,ENSCAFG00000031981,ZAR1L
19706,ENSCAFG00000031982,NA
19707,ENSCAFG00000031983,NA
19708,ENSCAFG00000031984,NA
19709,ENSCAFG00000031985,BBLN
19710,ENSCAFG00000031990,CBLL1
19711,ENSCAFG00000031991,NA
19712,ENSCAFG00000031992,SAR1B
19713,ENSCAFG00000031993,ZNF875
19714,ENSCAFG00000031994,LY6G6D
19715,ENSCAFG00000031996,IRGQ
19716,ENSCAFG00000031997,MSANTD4
19717,ENSCAFG00000031998,NA
19718,ENSCAFG00000031999,SLC30A1
19719,ENSCAFG00000032004,C17H2orf68
19720,ENSCAFG00000032005,NA
19721,ENSCAFG00000032006,NA
19722,ENSCAFG00000032007,NA
19723,ENSCAFG00000032008,OR13C7F
19724,ENSCAFG00000032009,PPP6C
19725,ENSCAFG00000032010,HAVCR2
19726,ENSCAFG00000032012,NA
19727,ENSCAFG00000032013,DLX4
19728,ENSCAFG00000032014,RAB39A
19729,ENSCAFG00000032015,NA
19730,ENSCAFG00000032016,NA
19731,ENSCAFG00000032017,NA
19732,ENSCAFG00000032019,NA
19733,ENSCAFG00000032020,TRAPPC3L
19734,ENSCAFG00000032021,OR6C2G
19735,ENSCAFG00000032023,SRD5A2
19736,ENSCAFG00000032024,GPR162
19737,ENSCAFG00000032025,NAA20
19738,ENSCAFG00000032028,NA
19739,ENSCAFG00000032029,NA
19740,ENSCAFG00000032030,TMEM119
19741,ENSCAFG00000032031,MIX23
19742,ENSCAFG00000032032,NA
19743,ENSCAFG00000032033,APEX1
19744,ENSCAFG00000032034,NA
19745,ENSCAFG00000032035,NA
19746,ENSCAFG00000032036,NA
19747,ENSCAFG00000032039,NA
19748,ENSCAFG00000032040,COX7A2L
19749,ENSCAFG00000032043,NA
19750,ENSCAFG00000032048,NA
19751,ENSCAFG00000032050,NA
19752,ENSCAFG00000032052,FAM216A
19753,ENSCAFG00000032053,NA
19754,ENSCAFG00000032054,NA
19755,ENSCAFG00000032056,OR52AE1
19756,ENSCAFG00000032058,OR7D4
19757,ENSCAFG00000032059,NA
19758,ENSCAFG00000032060,RAB11B
19759,ENSCAFG00000032063,NA
19760,ENSCAFG00000032065,OR5P5
19761,ENSCAFG00000032068,NA
19762,ENSCAFG00000032070,SAP18
19763,ENSCAFG00000032071,EIF1AX
19764,ENSCAFG00000032072,OR4C10
19765,ENSCAFG00000032074,NA
19766,ENSCAFG00000032076,PDCD7
19767,ENSCAFG00000032077,TIGD7
19768,ENSCAFG00000032078,NA
19769,ENSCAFG00000032079,FNDC11
19770,ENSCAFG00000032080,NA
19771,ENSCAFG00000032081,GTF2H4
19772,ENSCAFG00000032084,SMIM19
19773,ENSCAFG00000032085,MEIKIN
19774,ENSCAFG00000032086,CBX2
19775,ENSCAFG00000032088,NA
19776,ENSCAFG00000032090,NA
19777,ENSCAFG00000032092,NA
19778,ENSCAFG00000032095,RNF212
19779,ENSCAFG00000032096,NA
19780,ENSCAFG00000032098,NA
19781,ENSCAFG00000032099,NA
19782,ENSCAFG00000032100,CSRNP3
19783,ENSCAFG00000032101,NA
19784,ENSCAFG00000032103,NA
19785,ENSCAFG00000032105,NA
19786,ENSCAFG00000032106,FAM180B
19787,ENSCAFG00000032108,GON7
19788,ENSCAFG00000032110,NA
19789,ENSCAFG00000032112,TAL2
19790,ENSCAFG00000032114,RCE1
19791,ENSCAFG00000032117,NA
19792,ENSCAFG00000032118,NA
19793,ENSCAFG00000032120,C1QTNF6
19794,ENSCAFG00000032121,RBM38
19795,ENSCAFG00000032122,NA
19796,ENSCAFG00000032123,NA
19797,ENSCAFG00000032126,NA
19798,ENSCAFG00000032127,CHST11
19799,ENSCAFG00000032129,NA
19800,ENSCAFG00000032130,TUBB1
19801,ENSCAFG00000032133,ZSCAN31
19802,ENSCAFG00000032135,NA
19803,ENSCAFG00000032137,NA
19804,ENSCAFG00000032138,C9orf116
19805,ENSCAFG00000032141,OR1M1
19806,ENSCAFG00000032142,PDE1B
19807,ENSCAFG00000032144,NRSN2
19808,ENSCAFG00000032145,BLCAP
19809,ENSCAFG00000032147,BAALC
19810,ENSCAFG00000032151,OR2A37
19811,ENSCAFG00000032155,L1TD1
19812,ENSCAFG00000032158,NA
19813,ENSCAFG00000032159,NA
19814,ENSCAFG00000032161,BATF3
19815,ENSCAFG00000032162,NA
19816,ENSCAFG00000032163,NA
19817,ENSCAFG00000032164,ZNF792
19818,ENSCAFG00000032165,NA
19819,ENSCAFG00000032169,NA
19820,ENSCAFG00000032173,NA
19821,ENSCAFG00000032176,NA
19822,ENSCAFG00000032180,NA
19823,ENSCAFG00000032182,TMEM240
19824,ENSCAFG00000032183,SGPP1
19825,ENSCAFG00000032184,UBE2J2
19826,ENSCAFG00000032185,OR52J3
19827,ENSCAFG00000032187,RNF152
19828,ENSCAFG00000032188,H4C12
19829,ENSCAFG00000032189,NA
19830,ENSCAFG00000032190,OR6B2C
19831,ENSCAFG00000032191,MAP1A
19832,ENSCAFG00000032193,NPBWR1
19833,ENSCAFG00000032197,NA
19834,ENSCAFG00000032201,NA
19835,ENSCAFG00000032202,C15H4orf46
19836,ENSCAFG00000032204,PRSS53
19837,ENSCAFG00000032205,OSGEP
19838,ENSCAFG00000032206,OGFRL1
19839,ENSCAFG00000032208,CHTF8
19840,ENSCAFG00000032209,TYW3
19841,ENSCAFG00000032210,NA
19842,ENSCAFG00000032211,ZNF71
19843,ENSCAFG00000032217,NA
19844,ENSCAFG00000032220,NA
19845,ENSCAFG00000032222,DLA-64
19846,ENSCAFG00000032224,NA
19847,ENSCAFG00000032226,NA
19848,ENSCAFG00000032227,OLFM1
19849,ENSCAFG00000032230,NA
19850,ENSCAFG00000032233,NA
19851,ENSCAFG00000032239,THEGL
19852,ENSCAFG00000032243,DIO2
19853,ENSCAFG00000032244,UBE2V1
19854,ENSCAFG00000032247,CBD103
19855,ENSCAFG00000032248,NA
19856,ENSCAFG00000032249,NA
19857,ENSCAFG00000032250,OR4N2
19858,ENSCAFG00000032251,NMNAT1
19859,ENSCAFG00000032253,NA
19860,ENSCAFG00000032254,OR52N4G
19861,ENSCAFG00000032256,ZNF581
19862,ENSCAFG00000032259,NA
19863,ENSCAFG00000032261,SPA17
19864,ENSCAFG00000032262,DHRS1
19865,ENSCAFG00000032265,DERL2
19866,ENSCAFG00000032267,WNT2
19867,ENSCAFG00000032268,NA
19868,ENSCAFG00000032270,NA
19869,ENSCAFG00000032271,CLEC2L
19870,ENSCAFG00000032273,FXYD6
19871,ENSCAFG00000032274,CINP
19872,ENSCAFG00000032275,NA
19873,ENSCAFG00000032278,NA
19874,ENSCAFG00000032282,ZNF420
19875,ENSCAFG00000032283,NA
19876,ENSCAFG00000032284,HCST
19877,ENSCAFG00000032285,HOXA3
19878,ENSCAFG00000032287,CCL22
19879,ENSCAFG00000032289,BMP6
19880,ENSCAFG00000032290,RAPGEFL1
19881,ENSCAFG00000032292,NA
19882,ENSCAFG00000032293,CCDC179
19883,ENSCAFG00000032294,NA
19884,ENSCAFG00000032295,NA
19885,ENSCAFG00000032297,NA
19886,ENSCAFG00000032300,NA
19887,ENSCAFG00000032305,ZNF473
19888,ENSCAFG00000032306,NA
19889,ENSCAFG00000032307,ZNF32
19890,ENSCAFG00000032308,NA
19891,ENSCAFG00000032311,NA
19892,ENSCAFG00000032312,ZNF470
19893,ENSCAFG00000032313,FGL1
19894,ENSCAFG00000032314,NA
19895,ENSCAFG00000032316,NA
19896,ENSCAFG00000032318,NA
19897,ENSCAFG00000032319,NA
19898,ENSCAFG00000032322,OR51V21
19899,ENSCAFG00000032324,OR4A2
19900,ENSCAFG00000032326,S100A2
19901,ENSCAFG00000032328,NA
19902,ENSCAFG00000032330,ZNF628
19903,ENSCAFG00000032331,MUSK
19904,ENSCAFG00000032332,KCNJ9
19905,ENSCAFG00000032337,OR10D5B
19906,ENSCAFG00000032338,SNRNP25
19907,ENSCAFG00000032339,CYP2A13
19908,ENSCAFG00000032341,NA
19909,ENSCAFG00000032342,PDGFD
19910,ENSCAFG00000032343,SMIM26
19911,ENSCAFG00000032344,C1QB
19912,ENSCAFG00000032347,RRAGA
19913,ENSCAFG00000032349,NA
19914,ENSCAFG00000032350,NA
19915,ENSCAFG00000032352,OR4K5
19916,ENSCAFG00000032353,UBE2D1
19917,ENSCAFG00000032354,NA
19918,ENSCAFG00000032356,NA
19919,ENSCAFG00000032358,NA
19920,ENSCAFG00000032359,GIMAP2
19921,ENSCAFG00000032363,NA
19922,ENSCAFG00000032364,NA
19923,ENSCAFG00000032365,DNAJC5G
19924,ENSCAFG00000032367,MPV17
19925,ENSCAFG00000032368,NA
19926,ENSCAFG00000032369,ZDHHC22
19927,ENSCAFG00000032370,LRRC72
19928,ENSCAFG00000032376,ZNF485
19929,ENSCAFG00000032377,EVA1A
19930,ENSCAFG00000032379,PEG10
19931,ENSCAFG00000032380,DENR
19932,ENSCAFG00000032384,IL17B
19933,ENSCAFG00000032387,GPR25
19934,ENSCAFG00000032388,DCAKD
19935,ENSCAFG00000032389,ERH
19936,ENSCAFG00000032391,FAM83H
19937,ENSCAFG00000032393,BEAN1
19938,ENSCAFG00000032395,SCAMP1
19939,ENSCAFG00000032397,NA
19940,ENSCAFG00000032398,NA
19941,ENSCAFG00000032399,CCDC117
19942,ENSCAFG00000032401,NA
19943,ENSCAFG00000032403,MAP3K7CL
19944,ENSCAFG00000032404,NA
19945,ENSCAFG00000032405,NPAS1
19946,ENSCAFG00000032407,ZSCAN1
19947,ENSCAFG00000032408,TMEM255B
19948,ENSCAFG00000032409,OR13C2
19949,ENSCAFG00000032410,TMEM225B
19950,ENSCAFG00000032411,NA
19951,ENSCAFG00000032412,FLI1
19952,ENSCAFG00000032414,PLEKHA2
19953,ENSCAFG00000032416,PRKRIP1
19954,ENSCAFG00000032418,NA
19955,ENSCAFG00000032420,NA
19956,ENSCAFG00000032422,RARRES1
19957,ENSCAFG00000032423,SCP2
19958,ENSCAFG00000032425,ZNF619
19959,ENSCAFG00000032426,PTPMT1
19960,ENSCAFG00000032428,OR9R6
19961,ENSCAFG00000032430,NA
19962,ENSCAFG00000032431,NA
19963,ENSCAFG00000032432,RAD51AP2
19964,ENSCAFG00000032433,PSCA
19965,ENSCAFG00000032436,SPEGNB
19966,ENSCAFG00000032438,SLBP2
19967,ENSCAFG00000032439,PPTC7
19968,ENSCAFG00000032440,NA
19969,ENSCAFG00000032442,NA
19970,ENSCAFG00000032444,NA
19971,ENSCAFG00000032445,NMU
19972,ENSCAFG00000032446,NA
19973,ENSCAFG00000032448,NA
19974,ENSCAFG00000032449,MARVELD3
19975,ENSCAFG00000032450,NA
19976,ENSCAFG00000032451,ARPC5L
19977,ENSCAFG00000032452,ZNF621
19978,ENSCAFG00000032454,COL8A2
19979,ENSCAFG00000032457,MAFA
19980,ENSCAFG00000032458,ATP5IF1
19981,ENSCAFG00000032462,OR7A26
19982,ENSCAFG00000032463,PSENEN
19983,ENSCAFG00000032468,NA
19984,ENSCAFG00000032469,DDIT4
19985,ENSCAFG00000032470,NA
19986,ENSCAFG00000032472,MESP2
19987,ENSCAFG00000032474,NA
19988,ENSCAFG00000032480,MCFD2
19989,ENSCAFG00000032482,NA
19990,ENSCAFG00000032483,LY96
19991,ENSCAFG00000032484,NA
19992,ENSCAFG00000032485,NA
19993,ENSCAFG00000032486,OR4P7
19994,ENSCAFG00000032487,GINM1
19995,ENSCAFG00000032488,NA
19996,ENSCAFG00000032489,SHISA7
19997,ENSCAFG00000032490,NA
19998,ENSCAFG00000032491,NA
19999,ENSCAFG00000032492,NA
20000,ENSCAFG00000032493,HIC2
20001,ENSCAFG00000032495,SF3B5
20002,ENSCAFG00000032496,TEX50
20003,ENSCAFG00000032497,ZNF785
20004,ENSCAFG00000032498,NA
20005,ENSCAFG00000032502,NA
20006,ENSCAFG00000032503,NA
20007,ENSCAFG00000032508,VGLL3
20008,ENSCAFG00000032511,C15H1orf109
20009,ENSCAFG00000032517,ZCCHC13
20010,ENSCAFG00000032518,TSPYL5
20011,ENSCAFG00000032519,NA
20012,ENSCAFG00000032520,PTPRN2
20013,ENSCAFG00000032522,RC3H2
20014,ENSCAFG00000032523,NA
20015,ENSCAFG00000032525,AHNAK
20016,ENSCAFG00000032529,COTL1
20017,ENSCAFG00000032530,RGS18
20018,ENSCAFG00000032531,NA
20019,ENSCAFG00000032533,S100G
20020,ENSCAFG00000032534,NA
20021,ENSCAFG00000032536,RCHY1
20022,ENSCAFG00000032537,NA
20023,ENSCAFG00000032538,REEP3
20024,ENSCAFG00000032539,NA
20025,ENSCAFG00000032542,OPRK1
20026,ENSCAFG00000032544,NA
20027,ENSCAFG00000032545,NA
20028,ENSCAFG00000032548,KCNH5
20029,ENSCAFG00000032551,NA
20030,ENSCAFG00000032553,NA
20031,ENSCAFG00000032555,NA
20032,ENSCAFG00000032556,NA
20033,ENSCAFG00000032560,EMD
20034,ENSCAFG00000032562,CFL2
20035,ENSCAFG00000032563,NKIRAS2
20036,ENSCAFG00000032565,TAFA2
20037,ENSCAFG00000032566,OR5B3B
20038,ENSCAFG00000032567,FRS3
20039,ENSCAFG00000032568,C35H6orf201
20040,ENSCAFG00000032569,RBP1
20041,ENSCAFG00000032570,ZBTB6
20042,ENSCAFG00000032571,NA
20043,ENSCAFG00000032573,CCL26
20044,ENSCAFG00000032576,NA
20045,ENSCAFG00000032577,ZFP69B
20046,ENSCAFG00000032578,NA
20047,ENSCAFG00000032579,IRX3
20048,ENSCAFG00000032580,STUM
20049,ENSCAFG00000032583,METTL7A
20050,ENSCAFG00000032585,NA
20051,ENSCAFG00000032587,NA
20052,ENSCAFG00000032589,BCL7A
20053,ENSCAFG00000032590,IL21R
20054,ENSCAFG00000032591,NA
20055,ENSCAFG00000032592,ZNF556
20056,ENSCAFG00000032593,INHBE
20057,ENSCAFG00000032594,PEX12
20058,ENSCAFG00000032595,SNRPG
20059,ENSCAFG00000032596,PTMA
20060,ENSCAFG00000032597,MRPL50
20061,ENSCAFG00000032600,NA
20062,ENSCAFG00000032601,DRG1
20063,ENSCAFG00000032604,NA
20064,ENSCAFG00000032606,C2CD6
20065,ENSCAFG00000032608,LURAP1L
20066,ENSCAFG00000032609,RASD2
20067,ENSCAFG00000032612,NA
20068,ENSCAFG00000032613,NA
20069,ENSCAFG00000032614,NA
20070,ENSCAFG00000032615,NA
20071,ENSCAFG00000032616,NA
20072,ENSCAFG00000032617,ZSCAN16
20073,ENSCAFG00000032619,NA
20074,ENSCAFG00000032625,NA
20075,ENSCAFG00000032626,SRM
20076,ENSCAFG00000032627,NA
20077,ENSCAFG00000032628,SPATA22
20078,ENSCAFG00000032629,NA
20079,ENSCAFG00000032630,UBL5
20080,ENSCAFG00000032631,NA
20081,ENSCAFG00000032632,WNT7A
20082,ENSCAFG00000032633,ZNF283
20083,ENSCAFG00000032636,NA
20084,ENSCAFG00000032638,NA
20085,ENSCAFG00000032641,NA
20086,ENSCAFG00000032642,NA
20087,ENSCAFG00000032643,MRRF
20088,ENSCAFG00000032644,OR7C1
20089,ENSCAFG00000032645,NA
20090,ENSCAFG00000032648,PPP1R2
20091,ENSCAFG00000032650,NA
20092,ENSCAFG00000032651,NA
20093,ENSCAFG00000032653,CRYGB
20094,ENSCAFG00000032654,EXOSC5
20095,ENSCAFG00000032655,NA
20096,ENSCAFG00000032658,NA
20097,ENSCAFG00000032659,TMEM182
20098,ENSCAFG00000032660,LRRTM2
20099,ENSCAFG00000032662,NA
20100,ENSCAFG00000032663,SPCS2
20101,ENSCAFG00000032664,NA
20102,ENSCAFG00000032665,OR7A53
20103,ENSCAFG00000032667,CACNG8
20104,ENSCAFG00000032668,SPOCK1
20105,ENSCAFG00000032670,OR2L13
20106,ENSCAFG00000032672,NA
20107,ENSCAFG00000032673,NA
20108,ENSCAFG00000032676,NA
20109,ENSCAFG00000032678,NA
20110,ENSCAFG00000032680,OR3A10
20111,ENSCAFG00000032682,NAA38
20112,ENSCAFG00000032685,C1QTNF5
20113,ENSCAFG00000032686,OR13C1
20114,ENSCAFG00000032687,OR10D5
20115,ENSCAFG00000032690,ZNF597
20116,ENSCAFG00000032693,AIF1
20117,ENSCAFG00000032694,TFB2M
20118,ENSCAFG00000032695,FGF10
20119,ENSCAFG00000032696,NA
20120,ENSCAFG00000032698,NA
20121,ENSCAFG00000032700,ST8SIA6
20122,ENSCAFG00000032701,NA
20123,ENSCAFG00000032702,CMTM1
20124,ENSCAFG00000032704,SCO1
20125,ENSCAFG00000032705,NA
20126,ENSCAFG00000032709,NA
20127,ENSCAFG00000032710,NA
20128,ENSCAFG00000032711,MBD2
20129,ENSCAFG00000032712,NA
20130,ENSCAFG00000032714,DNAJC19
20131,ENSCAFG00000032715,C7H1orf53
20132,ENSCAFG00000032716,EMCN
20133,ENSCAFG00000032722,PRIMA1
20134,ENSCAFG00000032726,OR5B2
20135,ENSCAFG00000032728,NA
20136,ENSCAFG00000032730,NA
20137,ENSCAFG00000032731,NA
20138,ENSCAFG00000032733,NHLRC4
20139,ENSCAFG00000032734,KCNK13
20140,ENSCAFG00000032738,SEC61A2
20141,ENSCAFG00000032739,NA
20142,ENSCAFG00000032740,GTF2H5
20143,ENSCAFG00000032741,C16orf96
20144,ENSCAFG00000032744,GSG1L
20145,ENSCAFG00000032745,NA
20146,ENSCAFG00000032746,MXD1
20147,ENSCAFG00000032748,UBL3
20148,ENSCAFG00000032750,NABP1
20149,ENSCAFG00000032751,CLEC2B
20150,ENSCAFG00000032752,NA
20151,ENSCAFG00000032753,TEX36
20152,ENSCAFG00000032754,HKDC1
20153,ENSCAFG00000032756,GASK1B
20154,ENSCAFG00000032757,NA
20155,ENSCAFG00000032759,CDIPT
20156,ENSCAFG00000032760,PCBD2
20157,ENSCAFG00000032762,NA
20158,ENSCAFG00000032763,GDF3
20159,ENSCAFG00000032764,NA
20160,ENSCAFG00000032767,NA
20161,ENSCAFG00000032782,NA
20162,ENSCAFG00000032792,NA
20163,ENSCAFG00000032793,NA
20164,ENSCAFG00000032798,NA
20165,ENSCAFG00000032799,NA
20166,ENSCAFG00000032801,NA
20167,ENSCAFG00000032805,NA
20168,ENSCAFG00000032829,NA
20169,ENSCAFG00000032831,NA
20170,ENSCAFG00000032836,NA
20171,ENSCAFG00000032840,NA
20172,ENSCAFG00000032844,NA
20173,ENSCAFG00000032845,NA
20174,ENSCAFG00000032854,NA
20175,ENSCAFG00000032858,NA
20176,ENSCAFG00000032861,NA
20177,ENSCAFG00000032867,NA
20178,ENSCAFG00000032874,NA
20179,ENSCAFG00000032878,NA
20180,ENSCAFG00000032881,NA
20181,ENSCAFG00000032883,NA
20182,ENSCAFG00000032892,NA
20183,ENSCAFG00000032899,NA
20184,ENSCAFG00000032909,NA
20185,ENSCAFG00000032919,NA
20186,ENSCAFG00000032923,NA
20187,ENSCAFG00000032924,NA
20188,ENSCAFG00000032925,NA
20189,ENSCAFG00000032931,NA
20190,ENSCAFG00000032938,NA
20191,ENSCAFG00000032956,NA
20192,ENSCAFG00000032967,NA
20193,ENSCAFG00000032989,NA
20194,ENSCAFG00000032990,NA
20195,ENSCAFG00000033001,NA
20196,ENSCAFG00000033003,NA
20197,ENSCAFG00000033020,NA
20198,ENSCAFG00000033022,NA
20199,ENSCAFG00000033023,NA
20200,ENSCAFG00000033034,NA
20201,ENSCAFG00000033041,NA
20202,ENSCAFG00000033042,NA
20203,ENSCAFG00000033045,NA
20204,ENSCAFG00000033052,NA
20205,ENSCAFG00000033055,NA
20206,ENSCAFG00000033057,NA
20207,ENSCAFG00000033073,NA
20208,ENSCAFG00000033077,NA
20209,ENSCAFG00000033078,NA
20210,ENSCAFG00000033086,NA
20211,ENSCAFG00000033093,NA
20212,ENSCAFG00000033102,NA
20213,ENSCAFG00000033105,NA
20214,ENSCAFG00000033111,NA
20215,ENSCAFG00000033112,NA
20216,ENSCAFG00000033114,NA
20217,ENSCAFG00000033119,NA
20218,ENSCAFG00000033124,NA
20219,ENSCAFG00000033127,NA
20220,ENSCAFG00000033140,NA
20221,ENSCAFG00000033145,NA
20222,ENSCAFG00000033149,NA
20223,ENSCAFG00000033154,NA
20224,ENSCAFG00000033179,NA
20225,ENSCAFG00000033181,NA
20226,ENSCAFG00000033183,NA
20227,ENSCAFG00000033193,NA
20228,ENSCAFG00000033198,NA
20229,ENSCAFG00000033231,NA
20230,ENSCAFG00000033234,NA
20231,ENSCAFG00000033250,NA
20232,ENSCAFG00000033251,NA
20233,ENSCAFG00000033261,NA
20234,ENSCAFG00000033265,NA
20235,ENSCAFG00000033275,NA
20236,ENSCAFG00000033278,NA
20237,ENSCAFG00000033280,NA
20238,ENSCAFG00000033281,NA
20239,ENSCAFG00000033294,NA
20240,ENSCAFG00000033298,NA
