gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,source_file
ENSCAFG00000011934,ARHGEF12,3736.840447,-0.001402415,0.052517178,0.573180441,0.999985748,kc.like
ENSCAFG00000011935,EYA3,395.6417969,0.001488331,0.034763511,0.642111192,0.999985748,kc.like
ENSCAFG00000011936,TRPM8,9.176259316,-0.001338547,0.065905885,0.635529023,0.999985748,kc.like
ENSCAFG00000011937,PGBD1,79.90776264,-0.000177926,0.035820621,0.951145297,0.999985748,kc.like
ENSCAFG00000011940,PARP9,314.6981043,-0.000172599,0.04288376,0.94186668,0.999985748,kc.like
ENSCAFG00000011941,TARS2,2037.241276,0.000596028,0.034324558,0.846820502,0.999985748,kc.like
ENSCAFG00000011946,RTF2,1673.231085,0.00000404,0.031575249,0.99900725,0.999985748,kc.like
ENSCAFG00000011948,DTX3L,432.1139506,0.000346681,0.040326842,0.889159226,0.999985748,kc.like
ENSCAFG00000011951,,29.48837282,-0.000739239,0.035632598,0.803737078,0.999985748,kc.like
ENSCAFG00000011952,,52.34500759,0.006206153,0.043329998,0.170791435,0.999985748,kc.like
ENSCAFG00000011953,PARP15,443.3918197,-0.000723009,0.04686439,0.759881144,0.999985748,kc.like
ENSCAFG00000011954,XBP1,1823.953976,-0.003565508,0.043134792,0.275139791,0.999985748,kc.like
ENSCAFG00000011956,EMC9,403.3386162,0.000293778,0.045884068,0.899884213,0.999985748,kc.like
ENSCAFG00000011957,LSS,2902.386422,0.001702856,0.039261425,0.548847291,0.999985748,kc.like
ENSCAFG00000011959,NDUFAF3,653.3134863,-0.001692364,0.03465122,0.603895244,0.999985748,kc.like
ENSCAFG00000011960,C4H1orf198,2001.35968,-0.002332092,0.047958257,0.38313474,0.999985748,kc.like
ENSCAFG00000011961,TICRR,1312.755342,0.00200835,0.036625747,0.52799648,0.999985748,kc.like
ENSCAFG00000011962,RFC2,2409.584898,-0.000308678,0.034414599,0.919493443,0.999985748,kc.like
ENSCAFG00000011964,GCNT7,9.269038882,0.00365956,0.047668026,0.239031599,0.999985748,kc.like
ENSCAFG00000011966,PSME2,1836.735775,0.001991589,0.039075704,0.499477968,0.999985748,kc.like
ENSCAFG00000011967,SMPDL3B,143.7172535,0.000641814,0.029424721,0.846644422,0.999985748,kc.like
ENSCAFG00000011968,,6.034500322,-0.000761359,0.0605714,0.774657504,0.999985748,kc.like
ENSCAFG00000011969,DALRD3,872.5579872,-0.002540035,0.033533916,0.475372854,0.999985748,kc.like
ENSCAFG00000011970,PARP14,234.3375459,0.000522793,0.043380116,0.825968086,0.999985748,kc.like
ENSCAFG00000011972,PDZD8,2040.353482,-0.00278571,0.035902223,0.427568263,0.999985748,kc.like
ENSCAFG00000011973,ZNRF3,412.0988633,0.004958392,0.041779916,0.217854591,0.999985748,kc.like
ENSCAFG00000011975,PIR,7745.298733,-0.001106697,0.057683197,0.667306743,0.999985748,kc.like
ENSCAFG00000011976,PARL,2432.610638,0.001459989,0.035208135,0.643745012,0.999985748,kc.like
ENSCAFG00000011977,KIF7,1280.646429,0.000942837,0.040538334,0.712165659,0.999985748,kc.like
ENSCAFG00000011979,RPA2,1101.063365,0.003487764,0.037924868,0.337877602,0.999985748,kc.like
ENSCAFG00000011983,HSPBAP1,497.5564062,0.001288675,0.032098844,0.698927314,0.999985748,kc.like
ENSCAFG00000011984,SPP2,832.8375823,0.00341906,0.091873169,0.34965224,0.999985748,kc.like
ENSCAFG00000011986,PLIN1,33.42979174,-0.000307816,0.042067833,0.897895166,0.999985748,kc.like
ENSCAFG00000011987,EMX2,183.8071631,0.000484477,0.068131338,0.868993269,0.999985748,kc.like
ENSCAFG00000011989,SLC49A4,640.5996223,-0.002025753,0.035742826,0.535242929,0.999985748,kc.like
ENSCAFG00000011991,RAB11FIP2,475.778585,0.000426533,0.033104896,0.892969651,0.999985748,kc.like
ENSCAFG00000011992,WDR6,3042.970752,-0.003198563,0.037115915,0.371727998,0.999985748,kc.like
ENSCAFG00000011993,,2298.288772,0.003353654,0.038888989,0.338320921,0.999985748,kc.like
ENSCAFG00000011994,KREMEN1,1362.693242,0.000751953,0.041160768,0.762384429,0.999985748,kc.like
ENSCAFG00000011996,TFAP2C,106.3639917,0.001800405,0.080656152,0.589838337,0.999985748,kc.like
ENSCAFG00000011997,UTP25,1353.568591,0.000799469,0.028296958,0.809716317,0.999985748,kc.like
ENSCAFG00000011999,FAM204A,1417.444305,0.00051355,0.032045374,0.874103438,0.999985748,kc.like
ENSCAFG00000012001,ARL4C,2054.579109,0.000782168,0.051498425,0.746514046,0.999985748,kc.like
ENSCAFG00000012002,WDR93,31.53134768,-0.000694847,0.040105469,0.784531449,0.999985748,kc.like
ENSCAFG00000012004,,50.79797259,-0.002018626,0.037589929,0.514200721,0.999985748,kc.like
ENSCAFG00000012006,NIF3L1,350.6523146,0.000751078,0.031307507,0.819564955,0.999985748,kc.like
ENSCAFG00000012009,CACUL1,638.1848524,0.0000137,0.030803426,0.996664272,0.999985748,kc.like
ENSCAFG00000012011,BMP7,827.6023658,0.001821485,0.10090964,0.663523352,0.999985748,kc.like
ENSCAFG00000012012,NECTIN1,2518.761851,-0.000516204,0.052272205,0.831400796,0.999985748,kc.like
ENSCAFG00000012013,ANPEP,532.0638598,-0.000545697,0.081843052,0.875645696,0.999985748,kc.like
ENSCAFG00000012014,SH3BP4,3401.707246,-0.000180923,0.051896063,0.940164289,0.999985748,kc.like
ENSCAFG00000012015,MCM3AP,5560.51457,0.000431491,0.031901138,0.89414866,0.999985748,kc.like
ENSCAFG00000012018,P4HTM,476.8609567,0.001186097,0.040967738,0.64581922,0.999985748,kc.like
ENSCAFG00000012019,EIF4H,6960.596152,-0.000397154,0.032096008,0.902171071,0.999985748,kc.like
ENSCAFG00000012020,TRIM27,2732.714246,0.002134954,0.035594322,0.519408246,0.999985748,kc.like
ENSCAFG00000012022,ECM1,1126.10938,-0.000556304,0.036845026,0.843664291,0.999985748,kc.like
ENSCAFG00000012023,STX12,527.5499176,0.005401649,0.03881684,0.21723409,0.999985748,kc.like
ENSCAFG00000012026,REC8,232.6327729,0.002395751,0.049681937,0.370416858,0.999985748,kc.like
ENSCAFG00000012027,YBEY,1080.361945,0.00281035,0.035471867,0.428321656,0.999985748,kc.like
ENSCAFG00000012028,DHRS9,136.1104573,0.000780155,0.058485136,0.763582404,0.999985748,kc.like
ENSCAFG00000012030,C31H21orf58,6.783807128,0.000147128,0.043808964,0.950005899,0.999985748,kc.like
ENSCAFG00000012031,SPO11,2809.861563,-0.002088681,0.036227128,0.51978789,0.999985748,kc.like
ENSCAFG00000012034,ARPIN,953.9345997,-0.001994559,0.033975644,0.556057821,0.999985748,kc.like
ENSCAFG00000012035,,111.1055118,-0.002625648,0.048516355,0.339776065,0.999985748,kc.like
ENSCAFG00000012037,LCMT2,57.37613037,0.003040937,0.037495969,0.383233899,0.999985748,kc.like
ENSCAFG00000012038,HHAT,93.05708509,-0.004258485,0.046922616,0.2052799,0.999985748,kc.like
ENSCAFG00000012039,ZNF710,842.6294883,0.003621861,0.04293708,0.272915374,0.999985748,kc.like
ENSCAFG00000012041,ARIH2,2253.097931,0.002043811,0.02841762,0.553116009,0.999985748,kc.like
ENSCAFG00000012042,USP2,216.7621048,-0.000314212,0.040251154,0.899580774,0.999985748,kc.like
ENSCAFG00000012043,ADAL,234.0294469,0.001919744,0.035531556,0.555098274,0.999985748,kc.like
ENSCAFG00000012044,ADAMTSL4,286.3368498,0.001199521,0.043125964,0.629860116,0.999985748,kc.like
ENSCAFG00000012045,PCNT,3598.606385,0.001218039,0.035049663,0.695944315,0.999985748,kc.like
ENSCAFG00000012046,IFI6,18.68999241,0.001705909,0.044893141,0.505105944,0.999985748,kc.like
ENSCAFG00000012049,IPO4,3412.718384,0.003492454,0.036729158,0.348261424,0.999985748,kc.like
ENSCAFG00000012050,MCL1,3335.521249,0.004921586,0.054885127,0.149284807,0.999985748,kc.like
ENSCAFG00000012051,PDIA5,1030.298946,-0.003736072,0.040448786,0.291590197,0.999985748,kc.like
ENSCAFG00000012052,IDH2,4505.123109,0.001389895,0.036949692,0.639724579,0.999985748,kc.like
ENSCAFG00000012056,ZSCAN29,368.7770888,0.003499382,0.040271024,0.310388825,0.999985748,kc.like
ENSCAFG00000012057,EIF3A,17794.92003,-0.000281316,0.02416005,0.928228606,0.999985748,kc.like
ENSCAFG00000012059,CAMK2D,1993.030192,-0.000279731,0.04053983,0.909825771,0.999985748,kc.like
ENSCAFG00000012060,ORC2,1427.380834,0.006593773,0.044611934,0.155077452,0.999985748,kc.like
ENSCAFG00000012063,BMX,157.6101305,0.000776478,0.060769745,0.770831082,0.999985748,kc.like
ENSCAFG00000012066,ABCC9,41.97140828,0.00563453,0.128091559,0.253419958,0.999985748,kc.like
ENSCAFG00000012067,AP1B1,5474.582735,-0.003874007,0.042769037,0.257998399,0.999985748,kc.like
ENSCAFG00000012071,,1298.192294,-0.000202923,0.034214771,0.947260092,0.999985748,kc.like
ENSCAFG00000012072,SEC22A,374.1180206,-0.003671565,0.035166028,0.340784872,0.999985748,kc.like
ENSCAFG00000012073,LIMK1,1151.90185,0.003672535,0.047727122,0.237827172,0.999985748,kc.like
ENSCAFG00000012076,SLC25A20,439.4718586,0.000698944,0.032769305,0.827957117,0.999985748,kc.like
ENSCAFG00000012078,ZNF311,536.7710338,0.002805678,0.037933178,0.403034125,0.999985748,kc.like
ENSCAFG00000012079,MCAM,745.305882,-0.006774786,0.072376713,0.085692008,0.999985748,kc.like
ENSCAFG00000012080,COG2,1179.282534,-0.011153956,0.055494931,0.072031666,0.999985748,kc.like
ENSCAFG00000012081,PC,1447.800345,0.000435804,0.041626283,0.857448715,0.999985748,kc.like
ENSCAFG00000012082,SEMA4B,893.8276827,0.00164462,0.040707218,0.544814871,0.999985748,kc.like
ENSCAFG00000012083,TSSK4,20.20838281,0.004659863,0.045180233,0.198276284,0.999985748,kc.like
ENSCAFG00000012084,ADCY5,33.11167117,0.001222877,0.04899801,0.615150894,0.999985748,kc.like
ENSCAFG00000012085,ABCC5,1051.022048,0.002544463,0.047888826,0.352310678,0.999985748,kc.like
ENSCAFG00000012088,TUBGCP4,1172.517262,0.003111512,0.034629147,0.399096988,0.999985748,kc.like
ENSCAFG00000012089,,1050.860555,0.000763804,0.030194132,0.818103029,0.999985748,kc.like
ENSCAFG00000012090,DENND10,955.1028652,-0.0000296,0.030644859,0.992801126,0.999985748,kc.like
ENSCAFG00000012091,HACD2,801.6979947,0.001404846,0.036011912,0.646951033,0.999985748,kc.like
ENSCAFG00000012092,AGAP1,2033.868546,-0.004340458,0.06461546,0.176782486,0.999985748,kc.like
ENSCAFG00000012093,CTSK,4265.755449,0.00220569,0.059995629,0.415609024,0.999985748,kc.like
ENSCAFG00000012095,AHDC1,525.3379975,-0.004692682,0.044084391,0.206002033,0.999985748,kc.like
ENSCAFG00000012096,FAM126B,314.1633106,0.001569242,0.034410649,0.629218414,0.999985748,kc.like
ENSCAFG00000012097,NEDD8,2213.399791,0.003879272,0.032702403,0.31984055,0.999985748,kc.like
ENSCAFG00000012098,PGBD5,35.37601138,0.008865745,0.167103892,0.167270155,0.999985748,kc.like
ENSCAFG00000012099,CIB1,2612.115136,-0.002811703,0.031845817,0.441311154,0.999985748,kc.like
ENSCAFG00000012100,CBL,903.7276555,0.005729338,0.050055257,0.136175522,0.999985748,kc.like
ENSCAFG00000012101,RAB22A,706.2704645,0.000322888,0.030785216,0.921599209,0.999985748,kc.like
ENSCAFG00000012102,SFXN4,319.0690419,0.001771923,0.051862893,0.484888523,0.999985748,kc.like
ENSCAFG00000012103,NGRN,1132.131725,-0.002283231,0.030706613,0.518583073,0.999985748,kc.like
ENSCAFG00000012104,WASF2,2741.805154,0.000151763,0.033119926,0.961652015,0.999985748,kc.like
ENSCAFG00000012105,GALNT2,4316.156148,-0.002835235,0.045057651,0.32777314,0.999985748,kc.like
ENSCAFG00000012106,EMID1,100.3946679,0.000461699,0.071007226,0.879670087,0.999985748,kc.like
ENSCAFG00000012107,RCOR3,587.1860569,-0.003170524,0.035828577,0.38565102,0.999985748,kc.like
ENSCAFG00000012108,PRKAR2A,2960.917351,0.001548627,0.033221407,0.641427761,0.999985748,kc.like
ENSCAFG00000012109,PRDX3,2088.19715,-0.005234695,0.037880917,0.226789361,0.999985748,kc.like
ENSCAFG00000012110,VAPB,2586.45705,0.000277293,0.029465251,0.933063417,0.999985748,kc.like
ENSCAFG00000012111,NDUFB3,1385.409841,0.003782156,0.036858463,0.323273323,0.999985748,kc.like
ENSCAFG00000012112,ACE2,4.080321182,0.000680374,0.050330063,0.776286163,0.999985748,kc.like
ENSCAFG00000012113,VPS33B,959.5825745,-0.000886751,0.035240451,0.770292613,0.999985748,kc.like
ENSCAFG00000012114,RHBDD3,1075.124231,-0.003634791,0.035215167,0.343985861,0.999985748,kc.like
ENSCAFG00000012118,URB2,1784.32705,-0.002030024,0.028360472,0.555354652,0.999985748,kc.like
ENSCAFG00000012119,MYLK,3392.641136,0.00112759,0.065589205,0.689235078,0.999985748,kc.like
ENSCAFG00000012123,,423.0279228,0.00221995,0.034550107,0.515765501,0.999985748,kc.like
ENSCAFG00000012124,TAF5L,731.7039062,-0.000230209,0.030544492,0.944114641,0.999985748,kc.like
ENSCAFG00000012125,,1339.617976,-0.00301872,0.03733977,0.387231666,0.999985748,kc.like
ENSCAFG00000012126,HYOU1,12030.57177,-0.001109445,0.036575119,0.706073315,0.999985748,kc.like
ENSCAFG00000012127,GMPR2,919.5557671,-0.000210651,0.030134958,0.948980932,0.999985748,kc.like
ENSCAFG00000012128,LRP2,258.502621,0.015608667,0.240825536,0.101523894,0.999985748,kc.like
ENSCAFG00000012129,GRK5,467.9664085,0.000203806,0.040462763,0.934250353,0.999985748,kc.like
ENSCAFG00000012130,CFLAR,647.8420965,0.002628238,0.036128642,0.444638996,0.999985748,kc.like
ENSCAFG00000012132,,17.23409611,0.000158333,0.038239587,0.952264534,0.999985748,kc.like
ENSCAFG00000012136,NEK2,1411.262449,-0.002529362,0.031652867,0.4810539,0.999985748,kc.like
ENSCAFG00000012137,ABCB10,1265.769965,-0.001621327,0.036429906,0.599041862,0.999985748,kc.like
ENSCAFG00000012140,PRC1,4939.590967,-0.002116666,0.029868757,0.545048351,0.999985748,kc.like
ENSCAFG00000012144,MAP3K6,782.2969818,0.001118595,0.048384487,0.643295858,0.999985748,kc.like
ENSCAFG00000012145,IP6K2,809.8990245,-0.0046481,0.039059766,0.253114692,0.999985748,kc.like
ENSCAFG00000012148,GBX2,21.19002683,0.00000257,0.073047628,0.999347349,0.999985748,kc.like
ENSCAFG00000012150,CA5B,974.1803094,-0.001131081,0.053115201,0.647310906,0.999985748,kc.like
ENSCAFG00000012151,NUP133,1773.49291,-0.009337958,0.056426316,0.071532841,0.999985748,kc.like
ENSCAFG00000012152,GABBR1,346.0598397,0.002559887,0.040348093,0.401482101,0.999985748,kc.like
ENSCAFG00000012155,LPGAT1,1190.711469,0.001389691,0.035644406,0.653877951,0.999985748,kc.like
ENSCAFG00000012156,ARSJ,631.7428312,0.000530773,0.065414334,0.851424411,0.999985748,kc.like
ENSCAFG00000012158,EIF2B5,2305.520762,0.002334894,0.03412755,0.50153605,0.999985748,kc.like
ENSCAFG00000012160,EWSR1,8653.254787,-0.002472869,0.028012517,0.4767193,0.999985748,kc.like
ENSCAFG00000012163,NELFCD,2105.17216,-0.000481565,0.0298327,0.884208934,0.999985748,kc.like
ENSCAFG00000012164,NCKIPSD,606.3917882,0.002578689,0.038108055,0.427522224,0.999985748,kc.like
ENSCAFG00000012169,SYTL1,697.7770226,-0.002285054,0.063374963,0.41189716,0.999985748,kc.like
ENSCAFG00000012171,TIAL1,2058.754335,-0.000716834,0.019209754,0.789305337,0.999985748,kc.like
ENSCAFG00000012175,SLC26A6,2149.457582,0.001168826,0.040751154,0.651747178,0.999985748,kc.like
ENSCAFG00000012176,INTS7,852.7101796,-0.000389023,0.034983061,0.89695411,0.999985748,kc.like
ENSCAFG00000012178,TMEM222,236.2283674,-0.002873618,0.039882875,0.371092885,0.999985748,kc.like
ENSCAFG00000012179,UNC45A,3646.134298,0.000590826,0.027675195,0.857721654,0.999985748,kc.like
ENSCAFG00000012180,DVL3,2835.541734,-0.000474219,0.037903455,0.86060143,0.999985748,kc.like
ENSCAFG00000012182,TGM1,67.66285954,-0.007761524,0.095598219,0.078200314,0.999985748,kc.like
ENSCAFG00000012183,CTSZ,3876.035883,0.001665313,0.051109428,0.507614367,0.999985748,kc.like
ENSCAFG00000012184,,324.0692629,-0.000376667,0.035137091,0.899659627,0.999985748,kc.like
ENSCAFG00000012186,POLR1H,1290.553171,-0.000121035,0.035892959,0.966645012,0.999985748,kc.like
ENSCAFG00000012188,FLACC1,9.148767954,0.002711651,0.044538986,0.345288842,0.999985748,kc.like
ENSCAFG00000012189,PPP1R11,2092.376342,0.0000645,0.032880535,0.983785938,0.999985748,kc.like
ENSCAFG00000012191,RABGGTA,788.9326625,0.000307218,0.029476706,0.925878241,0.999985748,kc.like
ENSCAFG00000012192,WDTC1,1409.324178,0.000412634,0.033730159,0.894817131,0.999985748,kc.like
ENSCAFG00000012195,LDHB,7049.237392,-0.003098873,0.039045126,0.359086587,0.999985748,kc.like
ENSCAFG00000012196,,46.75377519,0.003731757,0.041978789,0.274960637,0.999985748,kc.like
ENSCAFG00000012197,CCDC14,868.4440982,0.000648792,0.031132881,0.843652389,0.999985748,kc.like
ENSCAFG00000012198,ABCG4,96.23797946,0.003531256,0.052253105,0.236661454,0.999985748,kc.like
ENSCAFG00000012199,BAG3,1432.446399,-0.001150613,0.039624266,0.665671165,0.999985748,kc.like
ENSCAFG00000012201,,693.3019423,-0.004923257,0.04084867,0.227271291,0.999985748,kc.like
ENSCAFG00000012205,INPP5F,1074.906858,-0.002017636,0.034042898,0.551748453,0.999985748,kc.like
ENSCAFG00000012207,SLC9A1,1780.713695,0.0000248,0.036173302,0.993090206,0.999985748,kc.like
ENSCAFG00000012213,NOP9,1612.785242,0.003618609,0.038700387,0.319502942,0.999985748,kc.like
ENSCAFG00000012215,AP1S2,1610.680168,-0.002337245,0.053214762,0.379003054,0.999985748,kc.like
ENSCAFG00000012217,TRAK2,958.6712676,0.003763064,0.039078226,0.305081881,0.999985748,kc.like
ENSCAFG00000012219,GAS2L1,2604.289651,-0.0016398,0.042017907,0.534639289,0.999985748,kc.like
ENSCAFG00000012220,PRELID3B,2050.908358,0.001142421,0.028382883,0.73295642,0.999985748,kc.like
ENSCAFG00000012221,RECQL,793.0249289,0.000289281,0.029120318,0.930202302,0.999985748,kc.like
ENSCAFG00000012222,,2303.401971,0.00242121,0.038667104,0.44053144,0.999985748,kc.like
ENSCAFG00000012224,HINFP,2288.146828,-0.006337843,0.044600687,0.159738336,0.999985748,kc.like
ENSCAFG00000012225,MCMBP,2950.995821,0.000731202,0.033238064,0.818605203,0.999985748,kc.like
ENSCAFG00000012228,S100B,5.66331948,0.002279764,0.049244624,0.38917058,0.999985748,kc.like
ENSCAFG00000012229,NUDC,8843.438431,0.003640907,0.035218619,0.343414415,0.999985748,kc.like
ENSCAFG00000012233,,330.9022559,-0.001453444,0.033567354,0.658081098,0.999985748,kc.like
ENSCAFG00000012234,,1101.227118,-0.000285394,0.0352754,0.923374026,0.999985748,kc.like
ENSCAFG00000012237,PRMT2,1749.832366,-0.001138632,0.035485984,0.709709761,0.999985748,kc.like
ENSCAFG00000012239,HDDC3,667.0743308,0.00155521,0.038832624,0.583095012,0.999985748,kc.like
ENSCAFG00000012240,,5.866135761,0.002095207,0.058050788,0.431198228,0.999985748,kc.like
ENSCAFG00000012249,ADCY1,31.76680107,0.001499126,0.041061767,0.572076373,0.999985748,kc.like
ENSCAFG00000012254,LTB4R,8.003999778,0.001577602,0.061581228,0.558021278,0.999985748,kc.like
ENSCAFG00000012255,RAB17,67.96052601,-0.004712553,0.11689693,0.298926207,0.999985748,kc.like
ENSCAFG00000012256,GOLT1B,344.7231926,-0.00067184,0.035261615,0.823018831,0.999985748,kc.like
ENSCAFG00000012257,AP2M1,13176.58748,0.00134771,0.036896678,0.649328434,0.999985748,kc.like
ENSCAFG00000012259,MAN2A2,553.7771462,-0.000273459,0.040338756,0.912260444,0.999985748,kc.like
ENSCAFG00000012260,DTL,1020.993191,-0.005865499,0.043656194,0.176212549,0.999985748,kc.like
ENSCAFG00000012262,THOC5,3175.97899,0.001530738,0.030093048,0.653548385,0.999985748,kc.like
ENSCAFG00000012265,GPATCH3,438.8343257,0.005953003,0.053222717,0.119697898,0.999985748,kc.like
ENSCAFG00000012269,C2CD2L,1135.00717,0.001203855,0.035392499,0.696036057,0.999985748,kc.like
ENSCAFG00000012270,SEC23IP,2790.544007,-0.002291873,0.03096762,0.517390378,0.999985748,kc.like
ENSCAFG00000012274,,334.981992,-0.000770704,0.034851371,0.8009818,0.999985748,kc.like
ENSCAFG00000012275,,15.64380522,0.000876007,0.048765178,0.713973834,0.999985748,kc.like
ENSCAFG00000012280,,57.62882089,-0.003645049,0.040011774,0.302822544,0.999985748,kc.like
ENSCAFG00000012281,KALRN,240.222403,0.000847168,0.050153417,0.724408999,0.999985748,kc.like
ENSCAFG00000012283,,280.7114677,-0.005712044,0.040205726,0.200522656,0.999985748,kc.like
ENSCAFG00000012285,CERS2,3859.382028,0.007612866,0.056184932,0.084108442,0.999985748,kc.like
ENSCAFG00000012286,STRADB,599.5335376,0.003677891,0.045542439,0.248780632,0.999985748,kc.like
ENSCAFG00000012291,NIPSNAP1,539.5510745,-0.000103448,0.039821934,0.967115112,0.999985748,kc.like
ENSCAFG00000012292,,49.03462302,0.000593922,0.042975555,0.804157854,0.999985748,kc.like
ENSCAFG00000012293,ADCY4,141.2485451,-0.001170376,0.039700833,0.660132182,0.999985748,kc.like
ENSCAFG00000012299,NDST3,75.65214938,-0.000877044,0.051547361,0.71775643,0.999985748,kc.like
ENSCAFG00000012300,PIGV,214.0448338,-0.002694545,0.041393842,0.373479016,0.999985748,kc.like
ENSCAFG00000012301,TNS3,617.168515,-0.000809352,0.081208324,0.814324765,0.999985748,kc.like
ENSCAFG00000012302,DPAGT1,1562.565213,-0.005881395,0.041796532,0.188080693,0.999985748,kc.like
ENSCAFG00000012303,LRRFIP1,14879.53335,-0.00292353,0.038363546,0.384979548,0.999985748,kc.like
ENSCAFG00000012305,KLHL41,3.690565882,-0.002186643,0.061805896,0.42511215,0.999985748,kc.like
ENSCAFG00000012306,SPTBN2,161.9122274,-0.007414346,0.144470535,0.18141644,0.999985748,kc.like
ENSCAFG00000012307,NF2,2427.889027,-0.003661248,0.037569652,0.327332317,0.999985748,kc.like
ENSCAFG00000012314,ARID1A,3959.754248,0.00361954,0.04093138,0.294027409,0.999985748,kc.like
ENSCAFG00000012315,TFAM,494.7712914,-0.003399542,0.040276913,0.318037938,0.999985748,kc.like
ENSCAFG00000012316,,98.75912963,-0.000506921,0.024939856,0.873174948,0.999985748,kc.like
ENSCAFG00000012317,TMEM237,615.5486325,-0.001203982,0.033327402,0.711170723,0.999985748,kc.like
ENSCAFG00000012318,PLPP4,22.10895505,0.000680427,0.079321456,0.840264211,0.999985748,kc.like
ENSCAFG00000012320,TMEM89,22.27595603,0.000662877,0.060733932,0.803650084,0.999985748,kc.like
ENSCAFG00000012325,PYROXD1,735.4786799,-0.009189616,0.055406465,0.075813619,0.999985748,kc.like
