gene,Hugo_Symbol,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000035210,FAM133B,-0.000704294,0.019776417,0.658378344,0.999985015
ENSCAFG00000035236,NA,-0.003255146,0.058962687,0.297048456,0.999985015
ENSCAFG00000035301,NA,-0.000682479,0.058226053,0.795879271,0.999985015
ENSCAFG00000035325,NA,0.001463031,0.024545713,0.437449684,0.999985015
ENSCAFG00000035349,NA,0.001239422,0.031224087,0.594463189,0.999985015
ENSCAFG00000035374,NA,0.001990722,0.052384522,0.478514206,0.999985015
ENSCAFG00000035384,NA,-0.001666165,0.034312001,0.50409285,0.999985015
ENSCAFG00000035446,NA,0.000561359,0.054772828,0.829200197,0.999985015
ENSCAFG00000035459,NA,-0.003085101,0.048918883,0.31844625,0.999985015
ENSCAFG00000035509,NA,0.00175938,0.026877833,0.38665121,0.999985015
ENSCAFG00000035513,NA,-0.003919313,0.078628772,0.246112126,0.999985015
ENSCAFG00000035539,NA,-3.83E-05,0.025789475,0.984901354,0.999985015
ENSCAFG00000035586,NA,-0.001460371,0.046347186,0.591393497,0.999985015
ENSCAFG00000035589,FAM200B,-0.001139439,0.034160465,0.644477379,0.999985015
ENSCAFG00000035602,NA,-0.000569611,0.053044616,0.826299989,0.999985015
ENSCAFG00000035612,NA,-3.01E-05,0.064165346,0.991150283,0.999985015
ENSCAFG00000035634,NA,0.003171301,0.054009735,0.30864513,0.999985015
ENSCAFG00000035645,NA,0.005794287,0.102037041,0.156050882,0.999985015
ENSCAFG00000035682,NA,0.001516039,0.045388147,0.578734845,0.999985015
ENSCAFG00000035737,NA,0.001156686,0.048043966,0.664488476,0.999985015
ENSCAFG00000035762,NA,0.000399117,0.054924697,0.877743156,0.999985015
ENSCAFG00000035901,NA,0.000454748,0.045091229,0.861304134,0.999985015
ENSCAFG00000035916,NA,-0.006409994,0.094071026,0.123108094,0.999985015
ENSCAFG00000036085,NA,-0.00334539,0.066875308,0.288665135,0.999985015
ENSCAFG00000036179,CELF4,0.001290686,0.068127139,0.648339368,0.999985015
ENSCAFG00000036286,NA,0.00277066,0.055533169,0.354803858,0.999985015
ENSCAFG00000036393,NA,0.000322496,0.055607881,0.901147748,0.999985015
ENSCAFG00000036423,NA,-0.000293057,0.045835227,0.910002729,0.999985015
ENSCAFG00000036551,NA,0.005920942,0.111370043,0.163362948,0.999985015
ENSCAFG00000036621,NA,-0.003438043,0.073319413,0.285494142,0.999985015
ENSCAFG00000036640,NA,0.004525547,0.058503593,0.200268147,0.999985015
ENSCAFG00000036661,NA,-0.000945855,0.042559872,0.720460281,0.999985015
ENSCAFG00000036684,NA,-0.000728897,0.056067192,0.781020882,0.999985015
ENSCAFG00000036707,NA,-0.015190852,0.177577941,0.040860112,0.999985015
ENSCAFG00000036746,NA,-0.002410587,0.052099655,0.407587542,0.999985015
ENSCAFG00000036766,NA,-0.001136377,0.052166725,0.668440875,0.999985015
ENSCAFG00000036852,NA,-3.46E-05,0.066441446,0.989981828,0.999985015
ENSCAFG00000037043,NA,-0.000574028,0.059600805,0.828437573,0.999985015
ENSCAFG00000037114,NA,0.001704152,0.032339145,0.475657134,0.999985015
ENSCAFG00000037135,NA,-0.000757002,0.055950003,0.772919206,0.999985015
ENSCAFG00000037184,NA,0.001500566,0.067535634,0.596643504,0.999985015
ENSCAFG00000037241,NA,-0.005424399,0.058928014,0.157481949,0.999985015
ENSCAFG00000037352,NA,0.008676577,0.109035628,0.077664181,0.999985015
ENSCAFG00000037410,NA,-4.64E-05,0.062079538,0.986165791,0.999985015
ENSCAFG00000037499,NDUFS4,0.000323401,0.027324257,0.878581835,0.999985015
ENSCAFG00000037644,NA,-0.002017408,0.051366329,0.474106649,0.999985015
ENSCAFG00000037651,NA,-0.000531638,0.041044338,0.837953388,0.999985015
ENSCAFG00000037726,NA,0.0033099,0.067730285,0.293072283,0.999985015
ENSCAFG00000037735,NA,0.005303818,0.072395975,0.156260967,0.999985015
ENSCAFG00000037777,NA,-0.00146242,0.076882802,0.628546856,0.999985015
ENSCAFG00000037811,NA,-0.000160488,0.068702782,0.954441975,0.999985015
ENSCAFG00000037819,NA,-0.001874297,0.057539739,0.500682036,0.999985015
ENSCAFG00000037899,NA,-0.001024952,0.034333055,0.678432627,0.999985015
ENSCAFG00000037935,NA,-0.005552803,0.045692311,0.105949989,0.999985015
ENSCAFG00000038120,NA,0.003775008,0.052665083,0.252603014,0.999985015
ENSCAFG00000038185,NA,0.005023131,0.073287612,0.168849712,0.999985015
ENSCAFG00000038196,NA,0.005341275,0.088464233,0.162278175,0.999985015
ENSCAFG00000038351,SMKR1,-0.0049316,0.07290646,0.17332231,0.999985015
ENSCAFG00000038405,NA,-0.000250871,0.055175961,0.922865661,0.999985015
ENSCAFG00000038442,NA,-0.001121073,0.035272246,0.65542612,0.999985015
ENSCAFG00000038477,NA,-0.001990052,0.055066824,0.477834102,0.999985015
ENSCAFG00000038511,NA,-0.016793663,0.213965731,0.044647723,0.999985015
ENSCAFG00000038525,NA,-0.0007127,0.050353525,0.784512044,0.999985015
ENSCAFG00000038628,NA,0.000472668,0.059289678,0.857930135,0.999985015
ENSCAFG00000038636,NA,-0.012081009,0.096797965,0.046574972,0.999985015
ENSCAFG00000038655,NA,-0.001141302,0.071785702,0.69360113,0.999985015
ENSCAFG00000038670,NA,-0.006389528,0.093792836,0.123597596,0.999985015
ENSCAFG00000038685,NA,-0.0022325,0.064321884,0.440021027,0.999985015
ENSCAFG00000038716,NA,-0.000152583,0.04908538,0.952788915,0.999985015
ENSCAFG00000038899,NA,6.28E-05,0.049018889,0.980563176,0.999985015
ENSCAFG00000038902,NA,-0.004784328,0.093847249,0.20236093,0.999985015
ENSCAFG00000038961,NA,-0.001147891,0.057803572,0.66779794,0.999985015
ENSCAFG00000038991,NA,-0.000304446,0.044557156,0.90665795,0.999985015
ENSCAFG00000038998,NA,0.005194143,0.054799745,0.163427606,0.999985015
ENSCAFG00000039128,NA,0.000164433,0.037389904,0.948276511,0.999985015
ENSCAFG00000039183,NA,-0.000418523,0.04143087,0.87193265,0.999985015
ENSCAFG00000039202,NA,0.004257754,0.060556844,0.214733274,0.999985015
ENSCAFG00000039344,NA,0.007239355,0.121929325,0.12276928,0.999985015
ENSCAFG00000039356,STRIT1,0.001040688,0.067762463,0.711023346,0.999985015
ENSCAFG00000039391,NA,-0.00119613,0.05168806,0.653223753,0.999985015
ENSCAFG00000039462,NA,-0.004155736,0.064696891,0.219261216,0.999985015
ENSCAFG00000039559,NA,0.001690312,0.040933443,0.534329002,0.999985015
ENSCAFG00000039583,NA,-0.004986647,0.074550803,0.170856079,0.999985015
ENSCAFG00000039616,NA,-0.002386365,0.063396044,0.412719594,0.999985015
ENSCAFG00000039617,NA,0.004445831,0.054553013,0.205199534,0.999985015
ENSCAFG00000039629,NA,-0.00569148,0.100911965,0.159585366,0.999985015
ENSCAFG00000039767,NA,-0.000817728,0.018555982,0.586411422,0.999985015
ENSCAFG00000039817,NA,0.002144124,0.037962144,0.424412305,0.999985015
ENSCAFG00000039915,NA,-0.000300899,0.024924167,0.87844979,0.999985015
ENSCAFG00000040006,NA,0.005455655,0.106698234,0.181280025,0.999985015
ENSCAFG00000040089,NA,0.003271985,0.062879484,0.294757051,0.999985015
ENSCAFG00000040091,NA,0.001071447,0.055737217,0.686275044,0.999985015
ENSCAFG00000040110,NA,0.003018309,0.073992285,0.336318211,0.999985015
ENSCAFG00000040186,NA,0.019448301,0.239574133,0.038884628,0.999985015
ENSCAFG00000040193,NA,0.000205054,0.040953165,0.936786528,0.999985015
ENSCAFG00000040245,NA,-0.004645015,0.089829664,0.205603313,0.999985015
ENSCAFG00000040296,NA,-0.002771721,0.054517607,0.355232001,0.999985015
ENSCAFG00000040436,NA,-3.20E-05,0.022420901,0.985840271,0.999985015
ENSCAFG00000040561,NA,-0.00030321,0.051931969,0.906419745,0.999985015
ENSCAFG00000040743,NA,0.000598119,0.061515349,0.823231242,0.999985015
ENSCAFG00000040846,NA,0.000645711,0.03190388,0.784301145,0.999985015
ENSCAFG00000040934,NA,0.00313966,0.088558913,0.354839468,0.999985015
ENSCAFG00000040952,NA,0.001384228,0.060273592,0.611375217,0.999985015
ENSCAFG00000040979,NA,0.000260686,0.041290517,0.919804551,0.999985015
ENSCAFG00000040986,NA,0.008180579,0.063437451,0.081867714,0.999985015
ENSCAFG00000040988,TREX1,-0.000649075,0.032477612,0.785498866,0.999985015
ENSCAFG00000040990,NA,0.004116998,0.049944123,0.22110919,0.999985015
ENSCAFG00000040994,NA,-0.001430379,0.057819154,0.597724526,0.999985015
ENSCAFG00000040996,H3C3,-0.003405081,0.068609354,0.283738634,0.999985015
ENSCAFG00000041000,NA,0.001090489,0.038662394,0.675915179,0.999985015
ENSCAFG00000041005,C2orf92,0.000459161,0.037213193,0.856446482,0.999985015
ENSCAFG00000041006,NA,0.001631788,0.034353148,0.513093371,0.999985015
ENSCAFG00000041009,NA,-0.001390221,0.029617402,0.53319754,0.999985015
ENSCAFG00000041016,NA,-0.001397717,0.045684525,0.606088716,0.999985015
ENSCAFG00000041019,PCDHB7,-0.003571132,0.066676164,0.266170009,0.999985015
ENSCAFG00000041020,CHMP4A,0.000191893,0.024122044,0.920245627,0.999985015
ENSCAFG00000041024,NA,-8.74E-05,0.028077737,0.967739147,0.999985015
ENSCAFG00000041031,NA,-0.004005126,0.07492399,0.234349436,0.999985015
ENSCAFG00000041033,NA,-0.00644153,0.057688854,0.116971071,0.999985015
ENSCAFG00000041038,NA,0.002224209,0.054795748,0.436219212,0.999985015
ENSCAFG00000041041,NA,-0.004537418,0.095612427,0.223796714,0.999985015
ENSCAFG00000041054,NA,-0.000734249,0.047503302,0.779042676,0.999985015
ENSCAFG00000041056,NA,-0.000819523,0.055113335,0.754764561,0.999985015
ENSCAFG00000041061,NA,0.000708057,0.050358702,0.785846709,0.999985015
ENSCAFG00000041063,NA,0.00123882,0.04443937,0.644592514,0.999985015
ENSCAFG00000041069,NA,-0.007330651,0.109464486,0.107180862,0.999985015
ENSCAFG00000041073,UNC50,0.002157748,0.033103793,0.375206805,0.999985015
ENSCAFG00000041078,NA,0.000112506,0.046091287,0.965309189,0.999985015
ENSCAFG00000041082,NA,-0.000758013,0.033220803,0.753989851,0.999985015
ENSCAFG00000041091,NA,0.003620378,0.048630725,0.261385055,0.999985015
ENSCAFG00000041093,SNRNP200,0.004874139,0.04508107,0.140273688,0.999985015
ENSCAFG00000041096,NA,-0.012935449,0.0922735,0.045126606,0.999985015
ENSCAFG00000041097,NA,-0.000582501,0.030277027,0.798280344,0.999985015
ENSCAFG00000041098,NA,-0.001776747,0.062909809,0.526233809,0.999985015
ENSCAFG00000041100,NA,0.000331805,0.023159039,0.857556169,0.999985015
ENSCAFG00000041105,NA,-0.005069338,0.060194486,0.172399208,0.999985015
ENSCAFG00000041107,NA,0.000392539,0.032283242,0.868626266,0.999985015
ENSCAFG00000041123,NA,-0.000497367,0.054545822,0.848130506,0.999985015
ENSCAFG00000041131,NA,0.000436589,0.032122843,0.853641671,0.999985015
ENSCAFG00000041135,NA,-0.006985478,0.06829027,0.110275462,0.999985015
ENSCAFG00000041139,NA,-0.002948312,0.045943365,0.330304713,0.999985015
ENSCAFG00000041146,NA,0.001093702,0.033363479,0.653092901,0.999985015
ENSCAFG00000041148,HSP90AB1,0.002895253,0.035907935,0.268374906,0.999985015
ENSCAFG00000041149,ZNF213,-0.000270645,0.018993398,0.861994813,0.999985015
ENSCAFG00000041150,NA,-0.000321344,0.052514857,0.900916241,0.999985015
ENSCAFG00000041155,NA,-0.002225551,0.043224784,0.433800213,0.999985015
ENSCAFG00000041156,NA,-0.002205721,0.056228945,0.43909885,0.999985015
ENSCAFG00000041169,NA,-0.000147318,0.051323702,0.954365722,0.999985015
ENSCAFG00000041170,NA,-0.001115173,0.028135985,0.603497796,0.999985015
ENSCAFG00000041177,NA,-0.003487666,0.049422628,0.275872624,0.999985015
ENSCAFG00000041179,NA,-0.000251111,0.045192669,0.922852966,0.999985015
ENSCAFG00000041191,HMGN4,-0.012578547,0.084775418,0.048092237,0.999985015
ENSCAFG00000041196,NA,-0.001874645,0.067968428,0.515216791,0.999985015
ENSCAFG00000041199,SERF1A,0.001112806,0.034596004,0.654424324,0.999985015
ENSCAFG00000041201,NA,0.003098746,0.057450533,0.314455248,0.999985015
ENSCAFG00000041204,NA,0.002688534,0.040009673,0.339963146,0.999985015
ENSCAFG00000041209,NA,0.010714203,0.18506117,0.098825014,0.999985015
ENSCAFG00000041221,NA,0.003712976,0.043636448,0.229263382,0.999985015
ENSCAFG00000041227,MDP1,0.00135007,0.033966464,0.584347854,0.999985015
ENSCAFG00000041236,LSM3,0.000539055,0.024929343,0.783442969,0.999985015
ENSCAFG00000041239,NA,-0.001236351,0.031733345,0.599686134,0.999985015
ENSCAFG00000041246,NA,-0.004893174,0.058030445,0.181203935,0.999985015
ENSCAFG00000041248,NA,0.00254271,0.048757203,0.389118583,0.999985015
ENSCAFG00000041249,DCAF16,-0.002186924,0.047671742,0.445548837,0.999985015
ENSCAFG00000041252,NA,0.005025766,0.048869383,0.151954879,0.999985015
ENSCAFG00000041255,NA,-0.002415214,0.040758923,0.390737181,0.999985015
ENSCAFG00000041257,NA,-0.000801126,0.030300491,0.725300938,0.999985015
ENSCAFG00000041268,NA,0.003309158,0.078260335,0.30824902,0.999985015
ENSCAFG00000041271,NA,-0.004083985,0.046553563,0.210398448,0.999985015
ENSCAFG00000041282,COA4,0.000742094,0.026439485,0.717713314,0.999985015
ENSCAFG00000041285,NA,0.0069602,0.089027165,0.104833569,0.999985015
ENSCAFG00000041287,NA,-0.001264912,0.047328287,0.637660223,0.999985015
ENSCAFG00000041293,NA,0.000891205,0.021965012,0.607875717,0.999985015
ENSCAFG00000041295,NA,0.000203118,0.03546425,0.934893521,0.999985015
ENSCAFG00000041312,NA,-0.005079769,0.073122667,0.16614024,0.999985015
ENSCAFG00000041315,BBS5,-0.003467619,0.052970572,0.279602247,0.999985015
ENSCAFG00000041320,CACNG4,0.000621192,0.073221211,0.831469438,0.999985015
ENSCAFG00000041340,NA,-0.007332124,0.11769728,0.114997244,0.999985015
ENSCAFG00000041344,NA,0.002874767,0.050678178,0.344164671,0.999985015
ENSCAFG00000041349,NA,0.001296666,0.057907191,0.63019796,0.999985015
ENSCAFG00000041354,NA,0.002198493,0.04155958,0.433367394,0.999985015
ENSCAFG00000041355,NA,-0.005157814,0.082249192,0.166101639,0.999985015
ENSCAFG00000041364,NKAIN2,0.003601926,0.089213434,0.298733224,0.999985015
ENSCAFG00000041373,NA,0.0034879,0.039647993,0.223543635,0.999985015
ENSCAFG00000041374,NA,-0.001710407,0.044886928,0.536038106,0.999985015
ENSCAFG00000041379,NA,-0.003326146,0.036358417,0.211665521,0.999985015
ENSCAFG00000041383,NA,-0.002285128,0.045187518,0.427303542,0.999985015
ENSCAFG00000041390,NA,0.0055457,0.054585434,0.145587614,0.999985015
ENSCAFG00000041396,NA,-0.000732884,0.049737572,0.778832752,0.999985015
ENSCAFG00000041406,NA,0.002735124,0.068818942,0.366388526,0.999985015
ENSCAFG00000041410,NA,0.000846852,0.043184923,0.747938794,0.999985015
ENSCAFG00000041413,NA,-0.001516003,0.041987166,0.576062553,0.999985015
ENSCAFG00000041415,LMLN2,-0.001517094,0.035804009,0.552501442,0.999985015
ENSCAFG00000041420,PPP1CA,-0.001561452,0.033343992,0.522708939,0.999985015
ENSCAFG00000041427,NA,-0.001158121,0.035900891,0.647993502,0.999985015
ENSCAFG00000041429,NA,0.010079398,0.065318507,0.053350354,0.999985015
ENSCAFG00000041434,NA,-0.000166172,0.02821557,0.938950815,0.999985015
ENSCAFG00000041436,NA,0.000797068,0.026085051,0.694233443,0.999985015
ENSCAFG00000041440,NA,-0.003003607,0.041062191,0.299366242,0.999985015
ENSCAFG00000041441,NA,0.004284594,0.050090035,0.208487243,0.999985015
ENSCAFG00000041451,NA,-0.001398666,0.045920989,0.605840855,0.999985015
ENSCAFG00000041453,NA,-0.001779241,0.05497205,0.519256399,0.999985015
ENSCAFG00000041459,NA,-0.002367046,0.035214233,0.355210075,0.999985015
ENSCAFG00000041462,NA,0.000992417,0.031543338,0.672108086,0.999985015
ENSCAFG00000041464,NA,0.00034196,0.037781069,0.893179374,0.999985015
ENSCAFG00000041466,NA,0.000467663,0.033212753,0.846307284,0.999985015
ENSCAFG00000041479,NA,0.001965424,0.05403671,0.482648543,0.999985015
ENSCAFG00000041481,NA,0.000468382,0.04971447,0.85642408,0.999985015
ENSCAFG00000041482,NA,0.005832565,0.058721118,0.141230831,0.999985015
ENSCAFG00000041486,NA,0.004733031,0.052778148,0.184957274,0.999985015
ENSCAFG00000041498,NA,0.002793247,0.038956981,0.314828586,0.999985015
ENSCAFG00000041500,NA,0.006119598,0.062017015,0.133404102,0.999985015
ENSCAFG00000041502,NA,0.002752212,0.053158525,0.358587684,0.999985015
ENSCAFG00000041503,NA,0.00422322,0.044887882,0.188352072,0.999985015
ENSCAFG00000041508,NA,0.002656601,0.036897968,0.318688494,0.999985015
ENSCAFG00000041510,NA,0.000551501,0.036106814,0.826316695,0.999985015
ENSCAFG00000041514,NA,0.000152021,0.03840915,0.95253642,0.999985015
ENSCAFG00000041516,NA,-0.001469394,0.063885673,0.596649152,0.999985015
ENSCAFG00000041518,NA,-0.000416693,0.022189312,0.814768581,0.999985015
ENSCAFG00000041519,NA,-0.00060385,0.041689934,0.816935738,0.999985015
ENSCAFG00000041522,NA,-0.008370097,0.099814533,0.079388203,0.999985015
ENSCAFG00000041532,CTDSPL,0.007119142,0.068538715,0.107475985,0.999985015
ENSCAFG00000041540,NA,-0.001066237,0.051527435,0.686798031,0.999985015
ENSCAFG00000041551,NA,-0.002604423,0.030471308,0.250267267,0.999985015
ENSCAFG00000041556,NA,-0.000491017,0.039402959,0.849041822,0.999985015
ENSCAFG00000041560,NA,-0.000345433,0.018911459,0.823494864,0.999985015
ENSCAFG00000041568,NA,-0.000789235,0.060434263,0.767684719,0.999985015
ENSCAFG00000041573,NA,-0.003861513,0.075548653,0.247221777,0.999985015
ENSCAFG00000041581,ZNF697,-0.00152616,0.043423642,0.575521889,0.999985015
ENSCAFG00000041593,NA,0.002114258,0.062477244,0.458919188,0.999985015
ENSCAFG00000041597,NA,0.003926697,0.046967299,0.226677048,0.999985015
ENSCAFG00000041602,NA,1.90E-05,0.07116418,0.994711882,0.999985015
ENSCAFG00000041611,NA,-0.000356529,0.033013966,0.882062322,0.999985015
ENSCAFG00000041616,NA,-0.000139508,0.048213261,0.956869652,0.999985015
ENSCAFG00000041618,NA,-0.000919615,0.031497771,0.694567838,0.999985015
ENSCAFG00000041628,NA,-0.008693244,0.080114801,0.077909371,0.999985015
ENSCAFG00000041632,NA,-0.000931089,0.053727152,0.723254544,0.999985015
ENSCAFG00000041639,NA,0.000901209,0.044830003,0.733026938,0.999985015
ENSCAFG00000041646,NA,-0.002562649,0.046076014,0.38435656,0.999985015
ENSCAFG00000041655,NA,-0.004708698,0.094151099,0.208207468,0.999985015
ENSCAFG00000041656,NA,-8.50E-05,0.029760374,0.969894273,0.999985015
ENSCAFG00000041664,NA,-0.000448872,0.033222247,0.852415016,0.999985015
ENSCAFG00000041665,NA,0.002684179,0.039149982,0.334201387,0.999985015
ENSCAFG00000041666,NA,-0.002262835,0.030532214,0.318164442,0.999985015
ENSCAFG00000041670,NA,0.001499536,0.040722407,0.577392224,0.999985015
ENSCAFG00000041681,NA,-0.002493252,0.084413505,0.442543256,0.999985015
ENSCAFG00000041682,NA,0.001343131,0.071190351,0.642479962,0.999985015
ENSCAFG00000041687,NA,0.002886805,0.045205426,0.336419934,0.999985015
ENSCAFG00000041688,NA,0.002062994,0.042329105,0.461384922,0.999985015
ENSCAFG00000041689,NA,-0.000971572,0.033609531,0.690572999,0.999985015
ENSCAFG00000041690,NA,-0.00199453,0.059352897,0.478322567,0.999985015
ENSCAFG00000041698,NA,0.000260761,0.048361885,0.919568447,0.999985015
ENSCAFG00000041704,NA,0.009605876,0.071615065,0.068843713,0.999985015
ENSCAFG00000041708,NA,0.00677269,0.061904129,0.114024312,0.999985015
ENSCAFG00000041709,NA,-0.000552063,0.021750166,0.751263847,0.999985015
ENSCAFG00000041728,NA,-0.001605314,0.040424829,0.552038241,0.999985015
ENSCAFG00000041731,NA,-0.002999596,0.047104697,0.326316674,0.999985015
ENSCAFG00000041732,NA,0.001899725,0.049152805,0.497427313,0.999985015
ENSCAFG00000041734,NA,-0.003467697,0.042524213,0.249213973,0.999985015
ENSCAFG00000041744,FRAT1,-0.002525771,0.050766541,0.391106225,0.999985015
ENSCAFG00000041753,NA,-0.00045859,0.023594496,0.806715893,0.999985015
ENSCAFG00000041757,NA,0.001973722,0.037635795,0.457669958,0.999985015
ENSCAFG00000041761,NA,-0.000494274,0.032583604,0.835972181,0.999985015
ENSCAFG00000041768,NA,0.004138381,0.099640127,0.267785516,0.999985015
ENSCAFG00000041770,NA,-0.002528343,0.052366561,0.389863215,0.999985015
ENSCAFG00000041782,NA,-0.005892568,0.107433771,0.158808952,0.999985015
ENSCAFG00000041789,NA,0.001224907,0.030682651,0.593997979,0.999985015
ENSCAFG00000041803,NA,-0.003833821,0.046073425,0.231199577,0.999985015
ENSCAFG00000041809,NA,0.001044701,0.052405526,0.692432676,0.999985015
ENSCAFG00000041825,NA,-0.00047788,0.044700473,0.854449458,0.999985015
ENSCAFG00000041860,NA,0.004316186,0.052632812,0.211809741,0.999985015
ENSCAFG00000041868,NA,-0.001276185,0.072774387,0.662474938,0.999985015
ENSCAFG00000041871,H3C13,0.000129219,0.035710151,0.95865836,0.999985015
ENSCAFG00000041872,ALDH4A1,0.00998367,0.079566032,0.0663515,0.999985015
ENSCAFG00000041877,NA,-0.000717867,0.070760804,0.80198328,0.999985015
ENSCAFG00000041884,NA,0.000322821,0.052724584,0.900484658,0.999985015
ENSCAFG00000041885,NA,0.007468328,0.064967722,0.099657899,0.999985015
ENSCAFG00000041886,NA,0.001010716,0.033260871,0.677037736,0.999985015
ENSCAFG00000041898,NA,0.002660674,0.038455932,0.332420896,0.999985015
ENSCAFG00000041910,NA,0.003617309,0.057610978,0.263760695,0.999985015
ENSCAFG00000041918,ATG9B,-3.14E-05,0.060115777,0.990513735,0.999985015
ENSCAFG00000041921,NA,0.006345843,0.05164827,0.100064246,0.999985015
ENSCAFG00000041923,NA,-2.55E-06,0.027172924,0.999034436,0.999985015
ENSCAFG00000041924,NA,0.000138854,0.05551465,0.957264263,0.999985015
ENSCAFG00000041926,CLEC10A,0.001231892,0.071247351,0.669810514,0.999985015
ENSCAFG00000041930,NA,-0.001653413,0.033201601,0.497439994,0.999985015
ENSCAFG00000041931,NA,-0.000298298,0.035154822,0.904204093,0.999985015
ENSCAFG00000041938,NA,0.000327664,0.024322555,0.865001759,0.999985015
ENSCAFG00000041943,NA,-0.002407298,0.043611924,0.40364802,0.999985015
ENSCAFG00000041945,NA,0.0017436,0.031814424,0.459634088,0.999985015
ENSCAFG00000041952,NA,-0.001770957,0.042986254,0.521359873,0.999985015
ENSCAFG00000041961,NA,0.002687079,0.033739271,0.277865872,0.999985015
ENSCAFG00000041972,NA,-0.004621175,0.090626085,0.208570098,0.999985015
ENSCAFG00000041983,NA,0.000369248,0.047657629,0.886608521,0.999985015
