gene,Hugo_Symbol (add = in front),log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000024271,NA,-0.001145279,0.040283051,0.696977477,0.999968515
ENSCAFG00000024288,TRABD2B,0.007241081,0.152254553,0.346826378,0.999968515
ENSCAFG00000024289,ZFP28,0.003618629,0.036897892,0.315681669,0.999968515
ENSCAFG00000024295,NA,-0.001294257,0.045416953,0.660238677,0.999968515
ENSCAFG00000024298,PJVK,0.003903391,0.06670352,0.294836376,0.999968515
ENSCAFG00000024306,AGO4,-0.004631375,0.04952062,0.21765627,0.999968515
ENSCAFG00000024307,NA,0.003986922,0.042353859,0.275661093,0.999968515
ENSCAFG00000024310,FBXO27,0.000674545,0.053262365,0.827244666,0.999968515
ENSCAFG00000024320,FXYD5,-0.000263999,0.034619751,0.929400497,0.999968515
ENSCAFG00000024322,NA,-0.001615735,0.037096506,0.600957807,0.999968515
ENSCAFG00000024323,NA,-0.001567642,0.058846451,0.635251379,0.999968515
ENSCAFG00000024327,NOL3,-0.003676898,0.069321433,0.32932119,0.999968515
ENSCAFG00000024332,NA,0.004010511,0.040836879,0.277662914,0.999968515
ENSCAFG00000024335,ZBTB7A,0.006364451,0.04439781,0.154780496,0.999968515
ENSCAFG00000024346,NA,0.000884061,0.064415315,0.804045799,0.999968515
ENSCAFG00000024350,CENPP,0.00418015,0.037829067,0.26712369,0.999968515
ENSCAFG00000024359,MARS2,0.00634595,0.064426143,0.136923259,0.999968515
ENSCAFG00000024361,NA,-0.002900452,0.040206154,0.386453842,0.999968515
ENSCAFG00000024369,NA,-0.000678282,0.042272543,0.813239162,0.999968515
ENSCAFG00000024373,RPP38,-0.003752087,0.036873551,0.302995091,0.999968515
ENSCAFG00000024399,NA,0.005672207,0.048694329,0.171332649,0.999968515
ENSCAFG00000024403,ASCL3,-0.002714426,0.04795472,0.397958406,0.999968515
ENSCAFG00000024406,NA,-0.004283263,0.045879867,0.245880067,0.999968515
ENSCAFG00000024407,QRFP,-0.006188281,0.125017322,0.321701045,0.999968515
ENSCAFG00000024412,NA,-0.003772547,0.033514374,0.290637265,0.999968515
ENSCAFG00000024413,NA,0.002207433,0.033069216,0.497634464,0.999968515
ENSCAFG00000024415,NA,0.000543324,0.031312459,0.857619649,0.999968515
ENSCAFG00000024418,RNF224,-0.003108708,0.082316503,0.468231544,0.999968515
ENSCAFG00000024420,NA,0.002848688,0.032163049,0.396043516,0.999968515
ENSCAFG00000024432,GEMIN4,0.002593856,0.039302274,0.428936677,0.999968515
ENSCAFG00000024435,NA,-0.001331735,0.037447293,0.660083571,0.999968515
ENSCAFG00000024440,MEX3A,0.002064913,0.062298973,0.54838126,0.999968515
ENSCAFG00000024445,NA,0.000968716,0.023440974,0.723814978,0.999968515
ENSCAFG00000024447,OASL,0.002145739,0.036251486,0.505532328,0.999968515
ENSCAFG00000024455,NA,-0.000426652,0.033368398,0.887255465,0.999968515
ENSCAFG00000024456,NA,-0.001894183,0.035704958,0.550799523,0.999968515
ENSCAFG00000024468,NA,-0.002091792,0.038439794,0.508763675,0.999968515
ENSCAFG00000024472,NA,0.000545793,0.030252723,0.856622869,0.999968515
ENSCAFG00000024474,NA,-0.006430269,0.055512314,0.136347126,0.999968515
ENSCAFG00000024482,NA,0.0017911,0.035462134,0.570548225,0.999968515
ENSCAFG00000024483,NA,-0.000347404,0.031771505,0.908391575,0.999968515
ENSCAFG00000024495,NA,-0.000285833,0.029683518,0.924165896,0.999968515
ENSCAFG00000024504,MPHOSPH6,0.002992975,0.040265561,0.375270881,0.999968515
ENSCAFG00000024506,NA,0.006289208,0.050843612,0.147357065,0.999968515
ENSCAFG00000024514,NA,-0.00342436,0.040156691,0.329667991,0.999968515
ENSCAFG00000024515,ARSH,-0.001632729,0.072123179,0.675378132,0.999968515
ENSCAFG00000024521,NA,-0.005786736,0.07326731,0.170619869,0.999968515
ENSCAFG00000024526,BORCS8,0.000219155,0.026182451,0.939539994,0.999968515
ENSCAFG00000024530,NA,0.004741388,0.040568422,0.228980302,0.999968515
ENSCAFG00000024531,NA,0.002455574,0.037953093,0.452585322,0.999968515
ENSCAFG00000024573,H4C14,0.003487156,0.058052002,0.31568734,0.999968515
ENSCAFG00000024581,RPL37,0.003535346,0.039538021,0.320636773,0.999968515
ENSCAFG00000024583,NA,-0.002779907,0.05806086,0.40802974,0.999968515
ENSCAFG00000024624,ZCCHC7,-0.000384156,0.029871919,0.898402719,0.999968515
ENSCAFG00000024641,KIAA1671,-8.94E-05,0.051883953,0.976523282,0.999968515
ENSCAFG00000024643,NA,0.00056891,0.029727531,0.85030053,0.999968515
ENSCAFG00000024645,BNIP3,-0.002485985,0.04624152,0.431265768,0.999968515
ENSCAFG00000024650,LRRC8B,0.000898277,0.033410476,0.768118827,0.999968515
ENSCAFG00000024653,NA,0.000480949,0.036514817,0.870333671,0.999968515
ENSCAFG00000024655,NA,-0.005663914,0.047325657,0.17463805,0.999968515
ENSCAFG00000024663,OXLD1,0.000962828,0.031973455,0.753218153,0.999968515
ENSCAFG00000024665,NA,-0.000667103,0.030037134,0.825442042,0.999968515
ENSCAFG00000024667,NA,0.006426291,0.10103526,0.207721517,0.999968515
ENSCAFG00000024673,FBXO47,-0.001280882,0.045093873,0.663114146,0.999968515
ENSCAFG00000024682,AGO3,0.001357092,0.038741853,0.651388771,0.999968515
ENSCAFG00000024687,NA,-0.014730486,0.194977063,0.130791508,0.999968515
ENSCAFG00000024725,TXK,-0.009633885,0.142073686,0.169254165,0.999968515
ENSCAFG00000024731,RP9,0.001705107,0.034529899,0.588749863,0.999968515
ENSCAFG00000024739,TRIM24,-0.002771103,0.047785001,0.390117085,0.999968515
ENSCAFG00000024741,TRIM68,-0.000907344,0.032701243,0.766409146,0.999968515
ENSCAFG00000024748,CD55,0.002601426,0.07509498,0.512704306,0.999968515
ENSCAFG00000024751,NA,-0.00255894,0.04357915,0.423058097,0.999968515
ENSCAFG00000024756,NA,0.005361666,0.040148432,0.193910678,0.999968515
ENSCAFG00000024758,ADAMTS5,0.007910607,0.158938852,0.323042694,0.999968515
ENSCAFG00000024768,NA,-0.000678564,0.02696986,0.817226419,0.999968515
ENSCAFG00000024771,KLF14,-0.000641103,0.096919228,0.904410445,0.999968515
ENSCAFG00000024781,NA,0.010501482,0.173909254,0.223651975,0.999968515
ENSCAFG00000024782,LRRC73,0.002043513,0.054365058,0.521347001,0.999968515
ENSCAFG00000024784,ARL16,-0.002376122,0.040637538,0.456675385,0.999968515
ENSCAFG00000024785,ANKRD40,-0.001405899,0.02602236,0.630602484,0.999968515
ENSCAFG00000024796,RNH1,-0.000101368,0.039688082,0.971767312,0.999968515
ENSCAFG00000024806,NA,0.000178271,0.033895087,0.95247795,0.999968515
ENSCAFG00000024813,NA,-0.002708664,0.073460458,0.486688915,0.999968515
ENSCAFG00000024818,RACK1,0.0003358,0.035125833,0.910024604,0.999968515
ENSCAFG00000024835,RAB43,-0.001438575,0.032691049,0.644885643,0.999968515
ENSCAFG00000024837,NA,0.001471718,0.03685608,0.631306542,0.999968515
ENSCAFG00000024839,KIF21B,-0.003203467,0.077397777,0.429186993,0.999968515
ENSCAFG00000024856,KPNA4,-0.001138463,0.035523308,0.708111141,0.999968515
ENSCAFG00000024864,NA,0.00307384,0.089388434,0.508916151,0.999968515
ENSCAFG00000024865,PTRHD1,-0.004023247,0.041182982,0.275915882,0.999968515
ENSCAFG00000024873,ARID3C,-0.001694713,0.058294579,0.606082139,0.999968515
ENSCAFG00000024883,SOX4,-0.004258168,0.081908435,0.315685974,0.999968515
ENSCAFG00000024884,TAS2R40,-0.001373582,0.060353173,0.683161842,0.999968515
ENSCAFG00000024887,NA,-7.21E-05,0.025347927,0.979778552,0.999968515
ENSCAFG00000024888,FOLH1,-0.003460991,0.086081633,0.43608853,0.999968515
ENSCAFG00000024890,NMT2,0.001070893,0.049681708,0.720625592,0.999968515
ENSCAFG00000024901,ZSCAN12,0.001659709,0.040621498,0.583281066,0.999968515
ENSCAFG00000024922,ATP5PF,0.000459245,0.032690987,0.879092405,0.999968515
ENSCAFG00000024926,DGAT1,0.000510498,0.029996792,0.865578128,0.999968515
ENSCAFG00000024932,GJA9,-0.001666081,0.044748748,0.578039426,0.999968515
ENSCAFG00000024936,MTUS2,0.007070083,0.121758271,0.23999668,0.999968515
ENSCAFG00000024949,KBTBD7,0.000613222,0.036825795,0.835267017,0.999968515
ENSCAFG00000024952,RNF130,-0.003013037,0.039443857,0.375313798,0.999968515
ENSCAFG00000024955,CFL1,0.003805204,0.041528909,0.292082472,0.999968515
ENSCAFG00000024968,CPA1,0.001522655,0.109421113,0.79945487,0.999968515
ENSCAFG00000024969,NA,-0.00108202,0.040046063,0.712444315,0.999968515
ENSCAFG00000024981,TMEM38B,0.001163056,0.029979136,0.704139002,0.999968515
ENSCAFG00000024985,ZSCAN23,-0.000494363,0.029469919,0.869378757,0.999968515
ENSCAFG00000024988,FRZB,-0.003251679,0.107985077,0.567427335,0.999968515
ENSCAFG00000024991,GRID2,-0.001389344,0.099263888,0.79775736,0.999968515
ENSCAFG00000025002,DPP4,0.000398503,0.102196152,0.943740649,0.999968515
ENSCAFG00000025009,NKAPL,-0.000396495,0.032778094,0.895371582,0.999968515
ENSCAFG00000025012,C11H5orf24,0.002944786,0.042842925,0.37384744,0.999968515
ENSCAFG00000025031,NA,0.005349749,0.112006782,0.340859722,0.999968515
ENSCAFG00000025038,BTN1A1,-0.00304105,0.078757205,0.460451931,0.999968515
ENSCAFG00000025045,HNRNPD,0.000276328,0.027936686,0.925625776,0.999968515
ENSCAFG00000025057,LAMB1,-0.007714062,0.118203794,0.188787328,0.999968515
ENSCAFG00000025058,NA,-0.003817704,0.038812666,0.296695199,0.999968515
ENSCAFG00000025063,NA,0.005328307,0.053959747,0.177368864,0.999968515
ENSCAFG00000025069,GABRA2,0.007384263,0.142718888,0.299616699,0.999968515
ENSCAFG00000025077,SLX4IP,-0.004596316,0.050275486,0.218771025,0.999968515
ENSCAFG00000025083,FADS1,0.005995751,0.088082943,0.194015263,0.999968515
ENSCAFG00000025084,PAXBP1,-0.002007068,0.035391746,0.53107887,0.999968515
ENSCAFG00000025088,PHOSPHO2,-0.002692444,0.047414259,0.400977717,0.999968515
ENSCAFG00000025091,NA,-0.001837781,0.036272071,0.559963503,0.999968515
ENSCAFG00000025112,NA,-0.001947733,0.04578317,0.522625774,0.999968515
ENSCAFG00000025115,NA,0.002309184,0.067476959,0.526565616,0.999968515
ENSCAFG00000025131,NA,0.000158748,0.084019046,0.972615519,0.999968515
ENSCAFG00000025133,FADS6,0.000806292,0.081152106,0.855969752,0.999968515
ENSCAFG00000025135,AP5B1,0.003926515,0.049654253,0.266259643,0.999968515
ENSCAFG00000025145,ZNF777,-0.003386219,0.040155735,0.33339996,0.999968515
ENSCAFG00000025148,TMX2,0.000953214,0.031633447,0.755496441,0.999968515
ENSCAFG00000025152,ZC3HAV1L,-0.003101321,0.053226042,0.351865791,0.999968515
ENSCAFG00000025153,TTC9,-0.000699519,0.046208232,0.80948618,0.999968515
ENSCAFG00000025174,NA,0.007604624,0.058913661,0.105975215,0.999968515
ENSCAFG00000025192,CASP8,-0.000104266,0.038005152,0.97127423,0.999968515
ENSCAFG00000025195,NA,-0.001864283,0.036462318,0.554572328,0.999968515
ENSCAFG00000025202,CA2,-0.004447248,0.114121903,0.447526088,0.999968515
ENSCAFG00000025209,ZNF783,-0.004374039,0.049283771,0.23387192,0.999968515
ENSCAFG00000025213,FAM111B,0.003424786,0.039865341,0.330387641,0.999968515
ENSCAFG00000025220,ACVRL1,8.49E-05,0.060330883,0.980005652,0.999968515
ENSCAFG00000025238,ENTPD5,-0.001505636,0.040377896,0.615700443,0.999968515
ENSCAFG00000025255,PEAK1,0.002878165,0.045721792,0.377048081,0.999968515
ENSCAFG00000025256,FOCAD,-0.000719511,0.055181198,0.820009327,0.999968515
ENSCAFG00000025273,TMEM65,-0.002220095,0.040099324,0.48268585,0.999968515
ENSCAFG00000025295,NA,-0.003090841,0.049480824,0.349530742,0.999968515
ENSCAFG00000025297,NA,0.002331798,0.07827432,0.574252766,0.999968515
ENSCAFG00000025322,KRT75,-0.006642305,0.150646005,0.387559785,0.999968515
ENSCAFG00000025325,NEUROG2,4.44E-05,0.056546945,0.988990647,0.999968515
ENSCAFG00000025327,SOX17,8.92E-05,0.101377983,0.987308999,0.999968515
ENSCAFG00000025328,NA,-0.000594606,0.030867914,0.844391457,0.999968515
ENSCAFG00000025332,NA,-0.001041732,0.050939416,0.730640159,0.999968515
ENSCAFG00000025333,PTPN12,0.002149024,0.043227474,0.48784042,0.999968515
ENSCAFG00000025347,SPCS3,-0.000271896,0.033276963,0.927877601,0.999968515
ENSCAFG00000025349,AVPI1,0.002213692,0.050896889,0.480590683,0.999968515
ENSCAFG00000025364,INTS6,-0.002787393,0.034367403,0.410336406,0.999968515
ENSCAFG00000025373,NA,-0.000243626,0.033493926,0.935271018,0.999968515
ENSCAFG00000025377,AHRR,-0.000775418,0.04773138,0.791546281,0.999968515
ENSCAFG00000025390,SLC22A17,-4.79E-05,0.052884775,0.987566255,0.999968515
ENSCAFG00000025406,NA,-0.00348714,0.038522083,0.327238049,0.999968515
ENSCAFG00000025409,METTL14,-0.002818013,0.031717373,0.398387873,0.999968515
ENSCAFG00000025410,NA,0.00463654,0.099236669,0.354890452,0.999968515
ENSCAFG00000025419,NA,0.00258786,0.053872915,0.425262752,0.999968515
ENSCAFG00000025422,DDX23,0.004097886,0.036929818,0.272560203,0.999968515
ENSCAFG00000025460,TRIM65,-0.002209416,0.050790702,0.481125373,0.999968515
ENSCAFG00000025462,DHRS2,0.006425976,0.124392863,0.298984475,0.999968515
ENSCAFG00000025502,GTDC1,-0.001447133,0.062818414,0.676534778,0.999968515
ENSCAFG00000025512,SERPINB6,-8.19E-05,0.048658085,0.97777967,0.999968515
ENSCAFG00000025515,FOXJ2,-0.003993809,0.040653876,0.279332463,0.999968515
ENSCAFG00000025524,NA,0.00771547,0.127755369,0.220695108,0.999968515
ENSCAFG00000025529,TPK1,0.000185656,0.030174028,0.95077641,0.999968515
ENSCAFG00000025532,NT5C,-0.002405991,0.063045574,0.48883269,0.999968515
ENSCAFG00000025549,NA,-0.001215533,0.05719014,0.70753937,0.999968515
ENSCAFG00000025559,SP7,-0.001449403,0.069189523,0.700312586,0.999968515
ENSCAFG00000025565,TINF2,-0.00236602,0.037192654,0.468040481,0.999968515
ENSCAFG00000025589,NA,0.004622606,0.055793368,0.215216496,0.999968515
ENSCAFG00000025598,HUS1,6.37E-05,0.029607115,0.98304627,0.999968515
ENSCAFG00000025744,NA,0.005556283,0.096320653,0.253357273,0.999968515
ENSCAFG00000025748,NA,0.002533819,0.044545147,0.425325548,0.999968515
ENSCAFG00000025761,NA,0.00072225,0.043897394,0.801809327,0.999968515
ENSCAFG00000025775,NA,0.003620495,0.047090333,0.295160395,0.999968515
ENSCAFG00000025787,NA,0.003169616,0.041344508,0.352317594,0.999968515
ENSCAFG00000025790,NA,0.002014727,0.045986761,0.51022806,0.999968515
ENSCAFG00000025801,NA,-0.002034285,0.036480315,0.524016632,0.999968515
ENSCAFG00000025805,NA,-0.000451498,0.050004374,0.879620496,0.999968515
ENSCAFG00000025826,NA,-0.000352394,0.04205703,0.901653408,0.999968515
ENSCAFG00000025838,NA,0.006333265,0.067520497,0.13934296,0.999968515
ENSCAFG00000025841,NA,0.00013573,0.045850554,0.96237033,0.999968515
ENSCAFG00000025846,NA,0.001047368,0.038012281,0.724384005,0.999968515
ENSCAFG00000025847,NA,-0.003374843,0.050877347,0.317808012,0.999968515
ENSCAFG00000025850,NA,0.006657429,0.084203243,0.150478117,0.999968515
ENSCAFG00000025856,NA,0.000347544,0.053907208,0.911112794,0.999968515
ENSCAFG00000025857,NA,0.003346165,0.045909589,0.323337709,0.999968515
ENSCAFG00000025859,NA,0.001251748,0.040292284,0.6720831,0.999968515
ENSCAFG00000025861,NA,-0.006258826,0.075231522,0.151671495,0.999968515
ENSCAFG00000025882,NA,-0.000546819,0.034998213,0.854741384,0.999968515
ENSCAFG00000025886,NA,0.001592632,0.035508596,0.609454877,0.999968515
ENSCAFG00000025916,NA,-0.000894932,0.039965302,0.758664329,0.999968515
ENSCAFG00000025925,NA,-0.00130653,0.040899903,0.65863741,0.999968515
ENSCAFG00000025931,NA,0.000615874,0.038929825,0.831947221,0.999968515
ENSCAFG00000025938,NA,0.002004529,0.045208421,0.512007667,0.999968515
ENSCAFG00000025953,NA,0.002688104,0.045821587,0.402157325,0.999968515
ENSCAFG00000025957,NA,-0.002115304,0.062895871,0.541395315,0.999968515
ENSCAFG00000025963,NA,-0.000860774,0.060874737,0.800102304,0.999968515
ENSCAFG00000025971,NA,0.000200784,0.036494563,0.945429517,0.999968515
ENSCAFG00000025973,NA,0.003319129,0.041557143,0.336118709,0.999968515
ENSCAFG00000025976,NA,-0.002479616,0.06720077,0.495009974,0.999968515
ENSCAFG00000025978,NA,0.001605779,0.040244379,0.595039491,0.999968515
ENSCAFG00000025983,NA,-0.001845846,0.043974542,0.542225911,0.999968515
ENSCAFG00000025991,NA,-0.002832293,0.044547868,0.384408419,0.999968515
ENSCAFG00000025994,NA,0.000681258,0.038332961,0.815532228,0.999968515
ENSCAFG00000026010,NA,-0.000300155,0.032738588,0.920601905,0.999968515
ENSCAFG00000026011,NA,0.000995785,0.038602483,0.73573631,0.999968515
ENSCAFG00000026013,NA,0.000457867,0.038595994,0.874419913,0.999968515
ENSCAFG00000026033,NA,-0.002227318,0.04172873,0.477433817,0.999968515
ENSCAFG00000026040,NA,0.000225515,0.039757708,0.937280282,0.999968515
ENSCAFG00000026051,NA,-0.000821036,0.054941289,0.794575087,0.999968515
ENSCAFG00000026082,NA,-0.007625125,0.108527914,0.164845455,0.999968515
ENSCAFG00000026113,NA,0.00097666,0.046502681,0.738432791,0.999968515
ENSCAFG00000026115,NA,-0.00050267,0.03796632,0.863015496,0.999968515
ENSCAFG00000026148,NA,-0.002342757,0.049026764,0.455391372,0.999968515
ENSCAFG00000026161,NA,0.001022133,0.053803033,0.742779672,0.999968515
ENSCAFG00000026175,NA,-0.000230074,0.036904066,0.937288208,0.999968515
ENSCAFG00000026176,NA,-0.006490703,0.073236822,0.139403205,0.999968515
ENSCAFG00000026210,NA,0.002065658,0.053249724,0.513665063,0.999968515
ENSCAFG00000026214,NA,-0.001396872,0.036144236,0.649002641,0.999968515
ENSCAFG00000026225,NA,-0.002383188,0.046660028,0.447224173,0.999968515
ENSCAFG00000026226,NA,-0.00527931,0.08205464,0.223745602,0.999968515
ENSCAFG00000026245,NA,-0.004611406,0.070928338,0.241968598,0.999968515
ENSCAFG00000026246,NA,-0.001192335,0.046760183,0.685829264,0.999968515
ENSCAFG00000026247,NA,0.002841793,0.044924714,0.382643715,0.999968515
ENSCAFG00000026256,NA,0.000595486,0.039064226,0.83719899,0.999968515
ENSCAFG00000026279,NA,0.002110453,0.054011682,0.507571839,0.999968515
ENSCAFG00000026284,NA,9.09E-06,0.048769063,0.997533352,0.999968515
ENSCAFG00000026287,NA,0.001640087,0.043569256,0.583605557,0.999968515
ENSCAFG00000026308,NA,-0.001354342,0.038488773,0.652583435,0.999968515
ENSCAFG00000026322,NA,0.001054756,0.039139211,0.720477502,0.999968515
ENSCAFG00000026338,NA,0.001695805,0.046890125,0.573270274,0.999968515
ENSCAFG00000026346,NA,0.000619435,0.050854028,0.836953041,0.999968515
ENSCAFG00000026348,NA,0.006252554,0.096683039,0.20442281,0.999968515
ENSCAFG00000026350,NA,-0.00187821,0.060445961,0.577113186,0.999968515
ENSCAFG00000026367,NA,6.35E-05,0.03510578,0.982910764,0.999968515
ENSCAFG00000026372,NA,-0.001207884,0.049207339,0.686491765,0.999968515
ENSCAFG00000026374,NA,-0.001716741,0.042761692,0.568551177,0.999968515
ENSCAFG00000026385,NA,0.000413001,0.036963703,0.887946894,0.999968515
ENSCAFG00000026398,NA,-0.001710611,0.040420566,0.573520311,0.999968515
ENSCAFG00000026421,NA,0.000514167,0.050726841,0.864102337,0.999968515
ENSCAFG00000026428,NA,0.005320475,0.049155085,0.184057901,0.999968515
ENSCAFG00000026443,NA,-0.001222486,0.041530308,0.677260867,0.999968515
ENSCAFG00000026445,NA,0.001981348,0.051076689,0.523857008,0.999968515
ENSCAFG00000026472,NA,-0.000509144,0.038262237,0.860985889,0.999968515
ENSCAFG00000026603,NA,0.001775843,0.043599413,0.55610811,0.999968515
ENSCAFG00000026614,NA,0.001994676,0.0416992,0.517315075,0.999968515
ENSCAFG00000026679,NA,-0.000764203,0.037482736,0.795431311,0.999968515
ENSCAFG00000026748,NA,0.001997737,0.044024404,0.513700772,0.999968515
ENSCAFG00000026767,NA,-0.00234064,0.06285221,0.499588493,0.999968515
ENSCAFG00000026788,NA,0.004340369,0.05044811,0.234894521,0.999968515
ENSCAFG00000026809,NA,0.002847871,0.04560383,0.381040143,0.999968515
ENSCAFG00000026824,NA,0.00259538,0.041489053,0.422456761,0.999968515
ENSCAFG00000026833,NA,0.001819008,0.045825921,0.547463257,0.999968515
ENSCAFG00000026864,NA,0.001583616,0.088141499,0.739786906,0.999968515
ENSCAFG00000027122,NA,-0.000890822,0.047876659,0.762141338,0.999968515
ENSCAFG00000027207,NA,-0.001178911,0.035865965,0.698110051,0.999968515
ENSCAFG00000027358,NA,-0.000999715,0.037154436,0.737581135,0.999968515
ENSCAFG00000027561,NA,0.00365846,0.046438081,0.292702607,0.999968515
ENSCAFG00000027581,NA,0.005969882,0.059795335,0.149267812,0.999968515
ENSCAFG00000027605,NA,-0.000835926,0.042399703,0.771981339,0.999968515
ENSCAFG00000027643,NA,0.001099346,0.0387793,0.710456841,0.999968515
ENSCAFG00000027665,NA,0.002859647,0.049583751,0.37886162,0.999968515
ENSCAFG00000027668,NA,-0.001756717,0.069705811,0.6413281,0.999968515
ENSCAFG00000027814,NA,0.003176325,0.04623578,0.341025008,0.999968515
ENSCAFG00000027844,NA,0.000133314,0.039754506,0.962869703,0.999968515
ENSCAFG00000027874,NA,-0.00426742,0.082695543,0.318139303,0.999968515
ENSCAFG00000027886,NA,0.00276617,0.055207284,0.401624693,0.999968515
ENSCAFG00000028078,NA,-0.002260211,0.049465302,0.469900171,0.999968515
ENSCAFG00000028095,NA,-0.001604301,0.067193551,0.661198989,0.999968515
ENSCAFG00000028112,NA,0.000114794,0.046548459,0.968310717,0.999968515
ENSCAFG00000028124,NA,0.001760039,0.040410071,0.563842528,0.999968515
ENSCAFG00000028156,NA,-0.001395258,0.051641787,0.648871824,0.999968515
ENSCAFG00000028157,NA,-0.002712696,0.039672237,0.411783372,0.999968515
ENSCAFG00000028195,NA,-0.002901403,0.055357338,0.382613806,0.999968515
ENSCAFG00000028220,NA,-0.001731757,0.044313604,0.564627466,0.999968515
ENSCAFG00000028262,NA,0.001900634,0.051331806,0.540234258,0.999968515
ENSCAFG00000028343,NA,-0.000175986,0.035662451,0.95248119,0.999968515
ENSCAFG00000028375,NA,0.000248226,0.037989609,0.931774471,0.999968515
ENSCAFG00000028461,LOX,-0.001087668,0.07855332,0.79944009,0.999968515
ENSCAFG00000028467,TDRP,-0.010504729,0.13009392,0.112323858,0.999968515
ENSCAFG00000028473,NA,-0.001626258,0.03889645,0.594046567,0.999968515
ENSCAFG00000028475,ZFP82,-0.00208596,0.036667018,0.514655623,0.999968515
ENSCAFG00000028476,DRAP1,0.001703661,0.03637387,0.585353906,0.999968515
