gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000008633,NA,2608.559837,0.00836334,0.09182856,0.811855964,0.998894062
ENSCAFG00000004204,MYT1L,4348.190084,0.008360275,0.090241142,0.818841994,0.998894062
ENSCAFG00000013211,EIF4E,423.866554,0.008358956,0.098287576,0.759322535,0.998894062
ENSCAFG00000020591,NA,6.036669071,0.008357495,0.106860333,0.630720265,0.994115698
ENSCAFG00000016608,DEDD,1776.352595,0.008343825,0.180329059,0.575221411,0.985611104
ENSCAFG00000044665,SLC22A31,23.5155574,0.008340161,0.100104783,0.733981642,0.996699959
ENSCAFG00000018702,ZNF445,214.3334331,0.008338477,0.101762782,0.706678515,0.995206357
ENSCAFG00000004539,NA,357.963283,0.008337959,0.097821397,0.765606296,0.998894062
ENSCAFG00000002996,FAM221B,95.55895563,0.008337404,0.110424053,0.598531036,0.988282027
ENSCAFG00000010721,PBK,13.09063996,0.008332772,0.127261969,0.542154136,0.985611104
ENSCAFG00000011239,EIF2AK4,344.8054762,0.008325736,0.098639343,0.755659859,0.998894062
ENSCAFG00000005151,SELENOW,2049.726436,0.00832455,0.096535796,0.77982219,0.998894062
ENSCAFG00000019590,GGT6,468.3719583,0.008321527,0.10239505,0.696489344,0.995206357
ENSCAFG00000006106,CNMD,30.22068612,0.008320907,0.137202918,0.537800127,0.985611104
ENSCAFG00000003782,IBTK,593.6182618,0.008320173,0.094875,0.794247407,0.998894062
ENSCAFG00000012639,SPTBN5,11717.49148,0.008314509,0.100257554,0.732329421,0.996699959
ENSCAFG00000016713,NA,8.023213828,0.00830609,0.102769761,0.690697403,0.995206357
ENSCAFG00000017633,ZP3,613.0097136,0.008303643,0.098684438,0.755667262,0.998894062
ENSCAFG00000016630,NA,1736.926813,0.008290678,0.093132723,0.806519161,0.998894062
ENSCAFG00000024890,MTOR,275.5737222,0.008283701,0.11552096,0.571950326,0.985611104
ENSCAFG00000007918,NA,737.9756384,0.008283135,0.097569565,0.769976264,0.998894062
ENSCAFG00000017166,MKI67,332.7069235,0.008282882,0.137487022,0.539460178,0.985611104
ENSCAFG00000011291,NA,2152.320505,0.008282454,0.096225515,0.783828931,0.998894062
ENSCAFG00000018036,ZFAND6,30762.0092,0.008263192,0.101762636,0.709045216,0.995206357
ENSCAFG00000047943,NA,6.39067721,0.008260004,0.10823418,0.619899392,0.992266584
ENSCAFG00000029058,NAP1L2,47.96203667,0.008245644,0.138692338,0.541185805,0.985611104
ENSCAFG00000025773,DCAF4,8.444765361,0.008245567,0.104206599,0.669773467,0.995206357
ENSCAFG00000010495,LARP4,111.7918395,0.008244558,0.09763066,0.770293639,0.998894062
ENSCAFG00000003980,HSDL2,127.0565724,0.008242089,0.112097568,0.590914246,0.987787025
ENSCAFG00000017185,LRRTM3,293.7943294,0.00824088,0.101630313,0.711977979,0.995949216
ENSCAFG00000007077,THUMPD3,73.84635798,0.008239447,0.101026121,0.722120186,0.995949216
ENSCAFG00000000951,KCNV1,908.5761207,0.008238933,0.09467744,0.797636588,0.998894062
ENSCAFG00000047570,NA,110.6769147,0.008236703,0.089350278,0.824667403,0.998894062
ENSCAFG00000021329,NA,2.564835569,0.008234488,0.113295645,0.584394613,0.987402033
ENSCAFG00000002922,SYK,3524.837098,0.008231875,0.097070697,0.776761359,0.998894062
ENSCAFG00000013750,NLRP3,16.79812135,0.008231546,0.097688263,0.76997582,0.998894062
ENSCAFG00000019458,NA,132.3462334,0.008230673,0.099259027,0.749786593,0.998805947
ENSCAFG00000044511,FANCA,78.46880523,0.008220085,0.099174568,0.751279919,0.998805947
ENSCAFG00000007004,KAT14,4.588548461,0.008213462,0.143519492,0.544009819,0.985611104
ENSCAFG00000023576,VPS37C,35.676813,0.008206253,0.096169808,0.786236577,0.998894062
ENSCAFG00000003582,CNOT3,1746.664193,0.008201658,0.09860392,0.759533752,0.998894062
ENSCAFG00000018813,TNFSF4,1382.811332,0.008192726,0.091018014,0.819231218,0.998894062
ENSCAFG00000003300,ANKS6,407.9686621,0.008191892,0.10980501,0.608750933,0.989156557
ENSCAFG00000032009,TMEM255A,1042.21989,0.008182073,0.083691087,0.839133954,0.998894062
ENSCAFG00000004127,CALD1,216.0370599,0.008174888,0.111509569,0.59719098,0.987787025
ENSCAFG00000014618,TBCE,13876.96782,0.008173602,0.10648074,0.64171584,0.994993451
ENSCAFG00000041997,DUSP9,20.30530296,0.008172315,0.104544143,0.667276717,0.995206357
ENSCAFG00000007659,STRN,853.2014486,0.008172,0.105064857,0.659892185,0.995206357
ENSCAFG00000012225,IMPG2,2909.861258,0.008169676,0.098076567,0.76703812,0.998894062
ENSCAFG00000016422,NDUFA10,638.48163,0.008166947,0.144996931,NA,NA
ENSCAFG00000004405,ODC1,14.90918248,0.008151342,0.104972107,0.661901627,0.995206357
ENSCAFG00000004137,CEP68,1243.341772,0.008148817,0.119931496,0.562731946,0.985611104
ENSCAFG00000009344,RNF180,255.0310344,0.008148077,0.115350262,0.578047514,0.986555016
ENSCAFG00000006551,ENTPD3,956.9658538,0.008139824,0.09903243,0.755511264,0.998894062
ENSCAFG00000001767,APOBEC3Z3,2879.000438,0.008132568,0.099668249,0.74665948,0.998053935
ENSCAFG00000000064,NA,13052.10327,0.008132258,0.103176093,0.689740977,0.995206357
ENSCAFG00000006416,ATP5F1C,1278.841482,0.008127452,0.083504045,0.84046824,0.998894062
ENSCAFG00000006966,RNASE4,693.5770775,0.008120388,0.123288287,0.556680552,0.985611104
ENSCAFG00000010232,DIABLO,1312.014876,0.008112459,0.101054363,0.725545579,0.995949216
ENSCAFG00000003614,ABCA1,887.5616006,0.008111455,0.08951329,0.826709581,0.998894062
ENSCAFG00000032493,NDUFV2,94.02396037,0.008099596,0.099858038,0.744792484,0.997984235
ENSCAFG00000041268,ZBTB7C,11.60292975,0.00809618,0.151768515,0.554585156,0.985611104
ENSCAFG00000001852,UBQLN1,132.7178517,0.00808852,0.136263916,0.547994606,0.985611104
ENSCAFG00000019023,ANXA7,11.49683719,0.008074936,0.101500744,0.719342706,0.995949216
ENSCAFG00000048204,NA,8.730042731,0.008060311,0.104282481,0.674986869,0.995206357
ENSCAFG00000012784,NA,911.3977996,0.008049296,0.098896307,0.759890148,0.998894062
ENSCAFG00000029321,NA,266.4399686,0.008046336,0.16295791,0.567768809,0.985611104
ENSCAFG00000010202,P2RX3,4.697917511,0.008046234,0.10214117,0.709596949,0.995206357
ENSCAFG00000010793,FGB,817.4754506,0.008038431,0.151931193,0.557354199,0.985611104
ENSCAFG00000003307,HDAC9,1073.774694,0.008030734,0.112879905,0.59462542,0.987787025
ENSCAFG00000012042,ORMDL1,187.1909695,0.008029206,0.104462425,0.673418328,0.995206357
ENSCAFG00000044383,NA,8.90184647,0.008028976,0.108716661,0.624035655,0.994115698
ENSCAFG00000007038,PFKP,4698.904013,0.008019386,0.098823037,0.76169888,0.998894062
ENSCAFG00000008881,NA,125.3579337,0.008014838,0.10765113,0.634705728,0.994115698
ENSCAFG00000003196,FER1L5,1848.587366,0.008012099,0.091909183,0.819137605,0.998894062
ENSCAFG00000015466,ASB9,842.8995534,0.008011339,0.132400999,0.552209108,0.985611104
ENSCAFG00000005080,ADAD1,2179.378139,0.007992249,0.096029619,0.792803957,0.998894062
ENSCAFG00000001532,GJC2,118.3766285,0.007988756,0.105030727,0.666795132,0.995206357
ENSCAFG00000005841,CCDC122,5.145500456,0.007987959,0.117960474,0.574972694,0.985611104
ENSCAFG00000000998,CSMD3,702.5207235,0.007986251,0.099025841,0.759916265,0.998894062
ENSCAFG00000028614,EIF2B2,256.9239635,0.007985206,0.091617102,0.821077373,0.998894062
ENSCAFG00000000196,MYO1A,152.2296892,0.007982234,0.189911697,0.603673988,0.988951109
ENSCAFG00000007976,OR51K1,1349.216549,0.007979197,0.14258622,0.554129639,0.985611104
ENSCAFG00000006745,TOGARAM2,1746.333347,0.00797324,0.108217052,0.630716609,0.994115698
ENSCAFG00000007151,UCP2,928.1710958,0.007969251,0.093860168,0.809455046,0.998894062
ENSCAFG00000019729,PDIA2,863.7018479,0.007965369,0.101609529,0.720991014,0.995949216
ENSCAFG00000016354,ATRIP,880.9661002,0.007957271,0.101366823,0.725235497,0.995949216
ENSCAFG00000000930,BRD1,1791.339294,0.007955347,0.099749134,0.750609129,0.998805947
ENSCAFG00000029254,C7H1orf43,138.1040861,0.007953891,0.103390134,0.692296576,0.995206357
ENSCAFG00000018641,SUGP2,1354.27203,0.007951995,0.134494975,0.554233627,0.985611104
ENSCAFG00000006508,CSRNP1,640.9139917,0.00794401,0.096381192,0.790862079,0.998894062
ENSCAFG00000017908,NMT1,5819.542278,0.007940592,0.091949426,0.82051446,0.998894062
ENSCAFG00000019802,DES,630.952723,0.007940357,0.10336713,0.693116253,0.995206357
ENSCAFG00000006705,CALML5,2.472683012,0.007931564,0.107720802,0.637101336,0.994115698
ENSCAFG00000032261,FBXO4,114.985085,0.007925821,0.113344055,0.596309295,0.987787025
ENSCAFG00000043492,NA,121.3136462,0.007921911,0.112079492,0.60350282,0.988951109
ENSCAFG00000014334,NR1I2,1491.064884,0.007920514,0.100493748,0.740365329,0.997455647
ENSCAFG00000001142,RSPH4A,645.1011876,0.007915254,0.095893523,0.795882632,0.998894062
ENSCAFG00000013213,MYOG,99.40208629,0.007914952,0.097087998,0.784764436,0.998894062
ENSCAFG00000008746,MTIF3,124.5358578,0.007913543,0.131206929,0.557048981,0.985611104
ENSCAFG00000019078,NA,2706.053997,0.007910442,0.129328655,0.558352129,0.985611104
ENSCAFG00000009780,FLNB,67.23663185,0.007907411,0.102513171,0.707968722,0.995206357
ENSCAFG00000004630,RAB14,54.82761372,0.007905605,0.115818833,0.585909272,0.987787025
ENSCAFG00000018275,KIAA1143,483.9743562,0.007902923,0.103639261,0.690134238,0.995206357
ENSCAFG00000011438,CCNT1,900.3469569,0.007902849,0.154470992,0.565796572,0.985611104
ENSCAFG00000011368,HUNK,28.01077724,0.007896018,0.125335511,0.563054042,0.985611104
ENSCAFG00000045340,DBT,27.11535566,0.007873066,0.16782767,0.581324412,0.987107956
ENSCAFG00000018254,NA,80.05023292,0.007859069,0.122511166,0.569141457,0.985611104
ENSCAFG00000005951,PLK3,1326.627394,0.007856341,0.093493004,0.814272891,0.998894062
ENSCAFG00000004133,AGBL3,2534.51814,0.007850373,0.088739762,0.834592957,0.998894062
ENSCAFG00000031861,ESM1,349.4192605,0.007847712,0.100837728,0.737168496,0.997455647
ENSCAFG00000016635,CYP20A1,5264.038843,0.007843957,0.129287966,0.561299832,0.985611104
ENSCAFG00000011582,PFKM,3628.497956,0.007843734,0.10045802,0.743235933,0.997821202
ENSCAFG00000031154,DSG1,121.383328,0.007843729,0.11728977,0.583101584,0.987182027
ENSCAFG00000006864,SERTAD3,101.1801771,0.007842655,0.144169739,0.561077346,0.985611104
ENSCAFG00000016912,NA,34875.93524,0.007838915,0.098852768,0.766351694,0.998894062
ENSCAFG00000018622,GPR82,1019.124291,0.007836396,0.148810777,0.564233729,0.985611104
ENSCAFG00000020100,ODAD4,31.85884195,0.007834376,0.102948344,0.703338986,0.995206357
ENSCAFG00000018362,POLE2,1418.909111,0.007833442,0.106406615,0.654940562,0.995206357
ENSCAFG00000004839,MATN3,1123.63263,0.007833053,0.094776344,0.806544846,0.998894062
ENSCAFG00000003701,NPY,1415.549423,0.007827754,0.094993405,0.805109201,0.998894062
ENSCAFG00000015622,SPP2,757.3551231,0.007827347,0.098971135,0.765122946,0.998894062
ENSCAFG00000004512,CCNC,55.89141993,0.007825186,0.165601686,0.580979135,0.987107956
ENSCAFG00000044539,BRD3,10.32326484,0.007820718,0.103664458,0.692555304,0.995206357
ENSCAFG00000018540,FN1,811.0944421,0.007813137,0.169088505,NA,NA
ENSCAFG00000031860,NA,47.28490235,0.007812936,0.125609044,0.566293368,0.985611104
ENSCAFG00000043266,MAPK8IP3,2004.692512,0.007806254,0.095312449,0.803238648,0.998894062
ENSCAFG00000013740,ETFBKMT,413.8822628,0.00780311,0.128910785,0.563382808,0.985611104
ENSCAFG00000016063,PYROXD1,3.789847529,0.007801853,0.106227901,0.658199512,0.995206357
ENSCAFG00000019362,SLC27A2,5071.621252,0.007797983,0.16751843,0.584457598,0.987402033
ENSCAFG00000019679,SLC13A5,6.744095472,0.007797507,0.145200655,0.56370553,0.985611104
ENSCAFG00000011808,R3HCC1,353.3004585,0.007796927,0.167381741,0.5843478,0.987402033
ENSCAFG00000014919,TOMM20,1351.153168,0.007792713,0.098431622,0.772961093,0.998894062
ENSCAFG00000026011,HOXB1,38.21715614,0.007791822,0.104877485,0.675870784,0.995206357
ENSCAFG00000009055,KRTDAP,335.6345564,0.007788101,0.101145185,0.734110594,0.996699959
ENSCAFG00000004710,CLGN,3365.788799,0.00778592,0.094519676,0.809440225,0.998894062
ENSCAFG00000032457,NA,6.019652869,0.007785062,0.123369034,0.570789729,0.985611104
ENSCAFG00000000554,AKAP12,388.6228981,0.007784784,0.0982053,0.775908511,0.998894062
ENSCAFG00000009975,NA,147.12033,0.007783939,0.121236342,0.574911102,0.985611104
ENSCAFG00000004616,AMPH,36.34149177,0.007783048,0.105772228,0.664435861,0.995206357
ENSCAFG00000028933,IL27,971.9463056,0.007773373,0.099644634,0.75741678,0.998894062
ENSCAFG00000024614,SUSD6,79.64614395,0.007770895,0.136165503,0.562199448,0.985611104
ENSCAFG00000014202,FAM20A,857.9916481,0.00777023,0.097777782,0.781218187,0.998894062
ENSCAFG00000019017,NA,192.7735547,0.007763615,0.095211381,0.805037988,0.998894062
ENSCAFG00000000925,ZBED4,270.9986924,0.00776114,0.109799108,0.625300683,0.994115698
ENSCAFG00000003825,NA,20.71557533,0.007760131,0.107387282,0.646904388,0.995206357
ENSCAFG00000014861,POLQ,2123.757098,0.007758579,0.095722103,0.801171481,0.998894062
ENSCAFG00000003503,TTC7A,543.5052601,0.007736411,0.167347752,0.587135742,0.987787025
ENSCAFG00000008882,RNF6,9.782912916,0.007734669,0.111589933,0.613909799,0.991010401
ENSCAFG00000015745,ABCC5,1519.940734,0.007734336,0.146434469,0.567361061,0.985611104
ENSCAFG00000017761,ODR4,112.9792372,0.007733677,0.096814803,0.792142926,0.998894062
ENSCAFG00000000871,ABRA,9159.348026,0.007731327,0.08228226,0.84968136,0.998894062
ENSCAFG00000041482,NA,59.15029964,0.007727561,0.103334095,0.700845544,0.995206357
ENSCAFG00000010369,NA,226.9862295,0.007726675,0.102025249,0.721824365,0.995949216
ENSCAFG00000003574,NA,2363.992788,0.007725111,0.101796445,0.725588334,0.995949216
ENSCAFG00000012969,PSPH,333.1331859,0.007715644,0.146534579,0.568292011,0.985611104
ENSCAFG00000010241,KCNB2,3004.865575,0.00771103,0.112059931,0.612001995,0.990355303
ENSCAFG00000049492,NA,80.59664746,0.00770814,0.1043892,0.685695608,0.995206357
ENSCAFG00000016592,KLHDC9,9.044933303,0.007706768,0.112462382,0.60985238,0.989264132
ENSCAFG00000019501,CRKL,1683.906784,0.007706177,0.094117566,0.813943848,0.998894062
ENSCAFG00000001008,PDE10A,700.5427393,0.007704102,0.091410561,0.828094451,0.998894062
ENSCAFG00000046613,ZFP90,3.208055945,0.007702987,0.107668906,0.646208123,0.995206357
ENSCAFG00000012685,TENT5C,436.6595576,0.007702788,0.133052193,0.565718794,0.985611104
ENSCAFG00000018439,BARD1,1247.272093,0.007699992,0.10273287,0.711276414,0.995727656
ENSCAFG00000008465,TF,2973.981212,0.007699178,0.104788777,0.680387359,0.995206357
ENSCAFG00000032034,EMB,56.26046289,0.007698357,0.112270511,0.611283265,0.989815408
ENSCAFG00000007682,LRRN1,125.8036462,0.007697145,0.09709693,0.790327776,0.998894062
ENSCAFG00000006224,KDM4A,375.5836475,0.007693621,0.109541515,0.629940199,0.994115698
ENSCAFG00000024641,SLTM,240.4332239,0.007687984,0.128012426,0.569214305,0.985611104
ENSCAFG00000042154,MXRA8,13.12134494,0.007685076,0.115770943,0.595166348,0.987787025
ENSCAFG00000014559,PANX3,2877.027264,0.007682475,0.102196951,0.720481708,0.995949216
ENSCAFG00000005716,CPB2,4000.4892,0.007678458,0.095031456,0.808418504,0.998894062
ENSCAFG00000011493,LRP4,386.1555032,0.007671878,0.094054356,0.815140712,0.998894062
ENSCAFG00000049386,NA,9.788569105,0.007667197,0.15146003,0.574162915,0.985611104
ENSCAFG00000004782,NA,1622.915354,0.007663869,0.108055376,0.643951572,0.995206357
ENSCAFG00000005508,EBPL,7.434720327,0.007652893,0.116863934,0.592499279,0.987787025
ENSCAFG00000008071,CHL1,276.9512473,0.007646632,0.144634962,0.570382792,0.985611104
ENSCAFG00000041871,TMEM52,11.4676162,0.007644889,0.105106041,0.678028709,0.995206357
ENSCAFG00000010303,ZNF366,22.63484297,0.007638924,0.125885182,0.573573937,0.985611104
ENSCAFG00000005985,FASTK,987.8562361,0.007637749,0.097018848,0.792642719,0.998894062
ENSCAFG00000013985,SPOCD1,2005.26588,0.007627091,0.163192046,0.587563693,0.987787025
ENSCAFG00000014295,SGO2,6888.824864,0.007626247,0.098623854,0.775201819,0.998894062
ENSCAFG00000010080,NA,3404.007814,0.007621429,0.133025848,0.569407617,0.985611104
ENSCAFG00000034152,IMPA2,57.98939831,0.007619784,0.100478782,0.749700768,0.998805947
ENSCAFG00000000736,MARCHF3,175.9435012,0.007618341,0.103487162,0.70221764,0.995206357
ENSCAFG00000048732,NA,904.6384359,0.00761809,0.099548674,0.763285587,0.998894062
ENSCAFG00000020287,WNT5B,249.6997349,0.007608209,0.135306105,0.569634722,0.985611104
ENSCAFG00000007431,RPL15,518.3619522,0.007608034,0.099212319,0.768152059,0.998894062
ENSCAFG00000008801,COMMD9,35.6582512,0.007607513,0.118789732,0.588440507,0.987787025
ENSCAFG00000014028,PSMD1,2139.472049,0.007604269,0.122116617,0.580857894,0.987107956
ENSCAFG00000031775,CETN1,79.36735557,0.007596257,0.096180063,0.801389049,0.998894062
ENSCAFG00000014000,MVK,554.1589,0.007591354,0.096199081,0.801349216,0.998894062
ENSCAFG00000005672,CENPA,8.079359572,0.007590991,0.104145631,0.693334422,0.995206357
ENSCAFG00000013447,SLC19A3,11.29955633,0.007583965,0.15883738,0.584963308,0.987575075
ENSCAFG00000004371,OSCP1,1401.059194,0.007577742,0.099081629,0.770742683,0.998894062
ENSCAFG00000001148,NA,919.9125401,0.007574446,0.137839233,0.5712977,0.985611104
ENSCAFG00000032654,CAPS,642.2115927,0.007563332,0.094498512,0.814845407,0.998894062
ENSCAFG00000020217,CNST,86.02745715,0.007558076,0.099883473,0.760329526,0.998894062
ENSCAFG00000048022,NA,419.0102578,0.007555023,0.097074794,0.794246082,0.998894062
ENSCAFG00000042690,SGTA,58.87385449,0.007553817,0.105469314,0.676600275,0.995206357
ENSCAFG00000031586,SMCR8,55.89787024,0.007544249,0.11082057,0.626493826,0.994115698
ENSCAFG00000008311,WRN,5291.821009,0.007538326,0.091380177,0.831823959,0.998894062
ENSCAFG00000001422,MACROH2A1,318.5418229,0.007537684,0.102092391,0.726900256,0.995949216
ENSCAFG00000049467,NA,4.53703348,0.00753621,0.108538445,0.644450208,0.995206357
ENSCAFG00000013115,CDKAL1,85.35746021,0.007515285,0.120088482,0.589053502,0.987787025
ENSCAFG00000011452,NA,23.92118635,0.00751399,0.125781719,0.579237318,0.986671901
ENSCAFG00000031654,NA,385.3161636,0.007508731,0.113030669,0.614823313,0.991046115
ENSCAFG00000013046,CDH22,231.8417369,0.007507725,0.101371075,0.739343227,0.997455647
ENSCAFG00000040245,NA,5.870237632,0.007504807,0.126251367,0.57910997,0.986671901
ENSCAFG00000017520,DNAJB11,723.6318393,0.007503853,0.102085157,0.72812391,0.995949216
ENSCAFG00000019585,SERPIND1,1621.291909,0.007500724,0.091906418,0.830379337,0.998894062
ENSCAFG00000018396,ARHGAP20,770.6328358,0.007499462,0.097313035,0.793334158,0.998894062
ENSCAFG00000001531,IBA57,963.2803193,0.007498153,0.136692176,0.574705932,0.985611104
ENSCAFG00000047702,NA,52.22842507,0.007493562,0.137829483,0.575043119,0.985611104
ENSCAFG00000020031,UBXN1,494.2944739,0.007491999,0.096518378,0.801070654,0.998894062
ENSCAFG00000014662,MTARC1,811.7309172,0.007484739,0.102083749,0.728772928,0.995949216
ENSCAFG00000013208,ETS1,1625.60337,0.007480504,0.109521163,0.638460338,0.994115698
ENSCAFG00000017671,USP28,595.6171866,0.007475812,0.100049871,0.760388652,0.998894062
ENSCAFG00000009759,NA,586.3257788,0.007475616,0.105982285,0.673150749,0.995206357
ENSCAFG00000029131,UPRT,2398.938212,0.007474709,0.23149959,0.671678699,0.995206357
ENSCAFG00000017466,HNRNPA3,149.3276338,0.007472363,0.10251683,0.722309718,0.995949216
ENSCAFG00000005786,PRDX1,4043.738186,0.007469894,0.092812103,0.826759318,0.998894062
ENSCAFG00000019215,SLC7A14,1403.691016,0.007464723,0.098240575,0.784250268,0.998894062
ENSCAFG00000010928,MCRS1,1350.837412,0.007460217,0.150730779,0.583340526,0.987182027
ENSCAFG00000018791,PDCD10,1523.243582,0.007456859,0.093411513,0.823885247,0.998894062
ENSCAFG00000047501,NA,34.72585572,0.00745621,0.088418589,0.843613339,0.998894062
ENSCAFG00000003392,ZMYND12,4.402867432,0.007451042,0.104510592,0.693101561,0.995206357
ENSCAFG00000023441,DLGAP2,3252.563835,0.007443715,0.104899609,0.68804749,0.995206357
ENSCAFG00000010499,FCHO2,341.6461224,0.007441847,0.121454305,0.589251369,0.987787025
ENSCAFG00000006019,PHLDB3,146.4028779,0.007437982,0.161506311,0.594701295,0.987787025
ENSCAFG00000011876,PTPN22,179.303975,0.007435971,0.180909848,0.617542944,0.992079431
ENSCAFG00000012763,CHRM3,715.9931375,0.007435601,0.102719509,0.720353235,0.995949216
ENSCAFG00000028613,FBXL22,1908.694987,0.007434001,0.09533743,0.812106722,0.998894062
ENSCAFG00000000914,IL17REL,205.3401135,0.007431368,0.106722115,0.666351059,0.995206357
ENSCAFG00000012034,PRPF4B,891.7996763,0.007429307,0.097874263,0.789321115,0.998894062
ENSCAFG00000030062,MRPL22,28.6687755,0.007422732,0.096557267,0.802492314,0.998894062
ENSCAFG00000004527,GLI3,1053.842326,0.007413657,0.100475626,0.756032461,0.998894062
ENSCAFG00000005240,SKIDA1,353.5507964,0.007408746,0.102370413,0.726741669,0.995949216
ENSCAFG00000017653,ARHGEF10,2566.515818,0.007408692,0.098397324,0.78397334,0.998894062
ENSCAFG00000001830,SRSF3,109.7090223,0.007408566,0.099215186,0.773841753,0.998894062
ENSCAFG00000017658,EFL1,5003.116728,0.007408415,0.09790644,0.789535511,0.998894062
ENSCAFG00000017706,WDR77,15.73685688,0.007406446,0.121489316,0.590736625,0.987787025
ENSCAFG00000014013,NA,949.8870192,0.007393952,0.099186439,0.774636646,0.998894062
ENSCAFG00000026472,KCNAB3,14.81630277,0.007389522,0.101805833,0.736284778,0.997381678
ENSCAFG00000013398,ACADS,268.6687975,0.007385868,0.101394657,0.742855183,0.997821202
ENSCAFG00000018638,C5H11orf65,176.0378428,0.007384137,0.102319114,0.728368307,0.995949216
ENSCAFG00000030397,NA,539.3111665,0.007372749,0.109300556,0.644467443,0.995206357
ENSCAFG00000013964,PDCD4,1313.028956,0.007370639,0.094343577,0.820398292,0.998894062
ENSCAFG00000001383,NA,3667.95676,0.007370606,0.094843135,0.817137283,0.998894062
ENSCAFG00000009365,TRIM55,544.1943356,0.007365138,0.141578125,0.582130353,0.987107956
ENSCAFG00000014967,ELOVL6,320.5140981,0.007350718,0.095764085,0.810919836,0.998894062
ENSCAFG00000012902,IGSF5,214.2635714,0.007347474,0.097610532,0.79432532,0.998894062
ENSCAFG00000009139,UBXN2B,889.6863619,0.007346787,0.086772886,0.849846329,0.998894062
ENSCAFG00000026748,TEX11,53.19858811,0.007338024,0.103629437,0.709794027,0.995206357
ENSCAFG00000010351,IL17RD,30.24046725,0.007337595,0.165753564,0.604185897,0.988951109
ENSCAFG00000025419,SETD1A,8.409788304,0.007333925,0.105788194,0.680750731,0.995206357
ENSCAFG00000002110,IFNB1,98.39124437,0.007321683,0.204183948,0.650360017,0.995206357
ENSCAFG00000026247,MIDEAS,18.13862157,0.0073211,0.102540512,0.72700581,0.995949216
ENSCAFG00000044018,SNAPC4,7.370081348,0.007320731,0.118668664,0.60113378,0.988441447
ENSCAFG00000018526,NR2C2AP,1133.592423,0.007320392,0.092995986,0.829205788,0.998894062
ENSCAFG00000004728,ZYG11B,2040.149797,0.007320006,0.121020258,0.595510624,0.987787025
ENSCAFG00000010370,CEP250,562.7436274,0.007317789,0.20561985,0.652135015,0.995206357
ENSCAFG00000005717,SYTL2,410.7252982,0.007313597,0.144198273,NA,NA
ENSCAFG00000048797,NA,22.0131203,0.007298871,0.117477887,0.605566809,0.988951109
ENSCAFG00000029522,ANKFN1,69.52128143,0.007298024,0.102792835,0.723868735,0.995949216
ENSCAFG00000005324,PIP4K2A,1468.861262,0.007297513,0.097088343,0.800840349,0.998894062
ENSCAFG00000023134,ZNF488,5094.441358,0.007296436,0.121946209,0.594720551,0.987787025
ENSCAFG00000014712,TLR5,332.2123785,0.007291686,0.10614768,0.678080235,0.995206357
ENSCAFG00000023414,DNAJB1,129.8185404,0.007287606,0.10002963,0.766317556,0.998894062
ENSCAFG00000029228,MAGT1,478.3927301,0.007276278,0.096687834,0.80508598,0.998894062
ENSCAFG00000042036,MIB2,15.23650152,0.007273208,0.099170751,0.778314113,0.998894062
ENSCAFG00000016602,DIDO1,370.5064064,0.00727211,0.155858669,0.596903646,0.987787025
ENSCAFG00000012441,WFDC13,918.9489234,0.007263675,0.101381534,0.74696788,0.998053935
ENSCAFG00000002001,MOCS1,559.1087718,0.007244313,0.099608743,0.773406429,0.998894062
ENSCAFG00000019091,GULP1,283.7629358,0.007236973,0.094858227,0.820247459,0.998894062
ENSCAFG00000041573,DAPK3,22.18578097,0.007236283,0.120144412,0.601136191,0.988441447
ENSCAFG00000026738,SNF8,20.32694346,0.007224912,0.110553294,0.641197453,0.994993451
ENSCAFG00000013807,CAPRIN2,514.9363,0.007210216,0.184416914,0.632354732,0.994115698
ENSCAFG00000043706,CHTF18,18.58515318,0.00719977,0.143304822,0.59080413,0.987787025
ENSCAFG00000010494,NA,3318.029729,0.007197564,0.099005683,0.782569179,0.998894062
ENSCAFG00000021068,NA,9.53834016,0.007196528,0.106272533,0.680248218,0.995206357
ENSCAFG00000005550,SYMPK,3300.596461,0.007195455,0.097259346,0.8018839,0.998894062
ENSCAFG00000012551,STAT4,52.60586851,0.007191178,0.106264281,0.680544717,0.995206357
ENSCAFG00000001028,SFT2D1,263.3771313,0.007190551,0.107531404,0.667243188,0.995206357
ENSCAFG00000018465,GNB2,872.320041,0.007181186,0.10768843,0.666094907,0.995206357
ENSCAFG00000016500,SCFD1,25.30417586,0.007180444,0.107457681,0.668357753,0.995206357
ENSCAFG00000006069,WBP4,830.3817873,0.007178784,0.192225556,0.643093641,0.995206357
ENSCAFG00000007505,NA,92.26821601,0.007170619,0.177664994,0.626127668,0.994115698
ENSCAFG00000017042,BAZ1B,953.8433751,0.007167113,0.115262511,0.6190378,0.992102567
ENSCAFG00000015708,ORC2,39.07756016,0.00716711,0.119980981,0.604582754,0.988951109
ENSCAFG00000013197,TSPAN5,527.3199325,0.007150687,0.096770624,0.807590944,0.998894062
ENSCAFG00000004349,SNRPG,149.0023092,0.007148335,0.095231957,0.819836546,0.998894062
ENSCAFG00000048217,NA,5.155295719,0.007145844,0.101998693,0.741268344,0.997455681
ENSCAFG00000045062,USP10,1044.581879,0.007139139,0.10265726,0.731355867,0.996244943
ENSCAFG00000000686,SNX31,1069.876931,0.007133273,0.10923771,0.654538697,0.995206357
