"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000013148",23.9507315543935,-3.31621251821229,1.71143444774162,-1.93768012709357,0.0526622599498529,0.688010976101184
"ENSCAFG00000013149",250.262848616094,0.221902009557594,0.383292218021452,0.578936902771073,0.562631748857416,0.98813631107991
"ENSCAFG00000013151",1853.35452540209,-0.315421219851059,0.400881182603808,-0.786819720003647,0.431387407872943,0.969449043209128
"ENSCAFG00000013152",459.694261050538,0.630254940343278,0.264477403979326,2.38301998908211,0.0171712619120683,0.520547860269866
"ENSCAFG00000013153",1560.37135065984,-0.0789830578140787,0.245339690117949,-0.321933470186202,0.747503096347069,0.992669521059378
"ENSCAFG00000013155",1488.89308706936,0.00313160357379572,0.359577594627643,0.00870911764410299,0.993051217336389,0.999957022910805
"ENSCAFG00000013156",128.191511035178,-0.624901781242006,0.515658994483066,-1.21185083151406,0.225569486308619,0.904532288428393
"ENSCAFG00000013158",820.472238765526,-0.709111459323353,0.534781333665201,-1.32598393901177,0.184845017387737,0.878832590788457
"ENSCAFG00000013159",116.025411316329,1.58960571968878,0.76927203981758,2.06637657084967,0.0387929364222759,0.64152992488831
"ENSCAFG00000013160",39.6242485007744,0.216258083724417,1.54821209013172,0.139682466700036,0.888910880126387,0.995191041189811
"ENSCAFG00000013162",6169.78412494039,2.34381494074821,1.57679599576361,1.48644145916489,0.137162390464218,0.84736263112397
"ENSCAFG00000013163",1699.98901110202,-0.200830054695661,0.137299576141114,-1.46271430939635,0.14354556900984,0.855995531992502
"ENSCAFG00000013165",7099.46029231905,0.0335589967353558,0.25025492794898,0.134099244360125,0.893324097160334,0.995191041189811
"ENSCAFG00000013167",211.860189891391,-0.319554602660569,1.54264185593023,-0.207147628875838,0.835894566227561,0.995191041189811
"ENSCAFG00000013168",154.701481345868,-2.7633677340913,0.97775320177821,-2.82624258255114,0.00470975817382418,0.342850668318594
"ENSCAFG00000013169",2171.3191170455,-0.0839132085835213,0.207125806554675,-0.40513159600598,0.685380782631053,0.990513400512343
"ENSCAFG00000013170",1335.4590310772,0.512141684246307,0.366195886093574,1.39854570653325,0.161949257301594,0.870638319932418
"ENSCAFG00000013171",1685.77856473818,-0.125598447068436,0.310992868671437,-0.403862788252969,0.686313621574218,0.990513400512343
"ENSCAFG00000013172",323.655743695729,0.2567431980134,0.261216346762381,0.982875693637008,0.325668621965705,0.947662137025312
"ENSCAFG00000013178",3979.19179996931,0.144161856788759,0.32803041220535,0.439477107685103,0.660315865967194,0.990009917198227
"ENSCAFG00000013179",197.886301821473,0.05844297944755,0.555257375713407,0.105253855245887,0.916174377695463,0.996213758207813
"ENSCAFG00000013180",2362.56637653014,0.524318947487832,1.51615937982618,0.345820468787353,0.72947764131774,0.992301002150689
"ENSCAFG00000013181",280.580903224318,-0.0121862607859905,0.283335663350633,-0.0430099784893997,0.965693579531273,0.996527067870936
"ENSCAFG00000013182",527.561276367755,1.62414683569673,0.869604989863564,1.86768343630543,0.0618062087386324,0.710796961374644
"ENSCAFG00000013183",22.1865852324234,-0.282891122284923,0.784917622317097,-0.360408677600869,0.71854153827498,0.992301002150689
"ENSCAFG00000013184",111.311468325322,2.43795048356548,1.01083801523782,2.41181123663211,0.0158734973224275,0.502591143798845
"ENSCAFG00000013185",994.284201349686,0.228392782198396,0.417561696807557,0.546967750980415,0.584400887951351,0.989062763197159
"ENSCAFG00000013189",41.4152984198752,-0.447489397207789,0.626465997052975,-0.714307559089992,0.475037019028019,0.975291728891373
"ENSCAFG00000013190",1076.13451526759,0.0776770108920846,0.541675815298502,0.143401290399644,0.885973263916588,0.995191041189811
"ENSCAFG00000013191",11511.8596450164,0.848311570543586,1.28329104330341,0.661043786575401,0.508584233470954,0.980001273941852
"ENSCAFG00000013194",225.054357657872,0.907993188066811,0.428219988254456,2.12038954969861,0.0339732072690113,0.633195005185434
"ENSCAFG00000013196",606.404736784536,-0.0425695371038039,0.499293142124305,-0.0852596070570617,0.932055003458012,0.996527067870936
"ENSCAFG00000013197",494.196364652076,-0.00862106807632861,0.311837147432253,-0.0276460586793995,0.977944446175168,0.997714902903976
"ENSCAFG00000013198",176.042402292231,-0.371231558335734,0.444483574410081,-0.835197473446422,0.403606532016246,0.964218333583782
"ENSCAFG00000013200",2340.02668704165,0.0621982375572373,0.17941022695936,0.346681672563329,0.728830480470554,0.992301002150689
"ENSCAFG00000013201",160.72558804158,0.284014386525622,0.268002145869155,1.0597466882384,0.289259856266357,0.937180132344575
"ENSCAFG00000013202",1283.90057437349,1.0156154146355,0.700114045728735,1.45064282145399,0.146879344829134,0.858101783789378
"ENSCAFG00000013203",1003.27998014424,0.0127720319428882,0.19545493470127,0.0653451495732696,0.947899194974931,0.996527067870936
"ENSCAFG00000013204",956.22373222602,-0.144988545533837,1.10528432241381,-0.131177600725576,0.895634814860152,0.995191041189811
"ENSCAFG00000013205",5308.91335784791,0.00584578662504741,0.158028115485836,0.0369920669310986,0.970491331084696,0.997556544640357
"ENSCAFG00000013206",674.082860278592,-0.497469808538083,0.321905818262176,-1.54538930431173,0.122252125843503,0.833732129664274
"ENSCAFG00000013207",137.760174604884,-0.441458685970834,0.731160464979607,-0.603778113171295,0.54599117269914,0.986416484564559
"ENSCAFG00000013208",1672.13329556349,0.212186534116522,0.726581733798776,0.292033950546967,0.770260666053176,0.992669521059378
"ENSCAFG00000013210",3025.11698080294,-0.150174846395091,0.446772583825697,-0.336132636226576,0.736770848629314,0.992301002150689
"ENSCAFG00000013211",447.894733417488,-0.108623349486038,0.384094135918276,-0.282803977796605,0.777327104919919,0.992669521059378
"ENSCAFG00000013213",99.5032093516039,-0.104057790828456,0.342601918562109,-0.303727986303122,0.761335134651043,0.992669521059378
"ENSCAFG00000013214",23125.126997659,0.294773882028432,0.405860425705593,0.726293728973364,0.467658722910844,0.974392032919552
"ENSCAFG00000013215",1193.97755945374,0.165172541998601,0.320847223656202,0.514801219460103,0.606691933128035,0.989643023985075
"ENSCAFG00000013216",1441.05999327867,-0.191132157853283,0.215727887362726,-0.885987250836569,0.375624397327509,0.961221634872168
"ENSCAFG00000013217",482.568394521836,0.520388427528004,1.61016071385028,0.323190364198883,0.746551077929751,0.992669521059378
"ENSCAFG00000013218",382.422385598405,0.222122292930995,0.44101635179925,0.503659993614261,0.614500326119359,0.990009917198227
"ENSCAFG00000013219",492.999161387605,1.90135358572334,2.00744256332213,0.947152172850605,0.343561242407445,0.953893180523269
"ENSCAFG00000013220",2365.26850021451,0.00614085405430784,0.33850650203015,0.0181410224544546,0.985526352142381,0.998401006005628
"ENSCAFG00000013221",30.5914292733713,-0.751890553944731,1.4298960763751,-0.525835804690668,0.599002295016794,0.989186408271373
"ENSCAFG00000013224",1590.11290369866,0.128291117333596,0.309391726688066,0.414655940244133,0.678393790702457,0.990513400512343
"ENSCAFG00000013226",1787.85357593912,0.124249480074122,0.306251862886877,0.405710120104695,0.684955605524833,0.990513400512343
"ENSCAFG00000013230",99.3845755879686,-1.78922691417894,0.913608267758002,-1.95841804121335,NA,NA
"ENSCAFG00000013232",19329.7292424305,-0.331674922663475,0.309335984354062,-1.07221577649965,0.283623125878317,0.930903232883682
"ENSCAFG00000013233",945.720316407085,0.513305097593741,0.394357136868967,1.30162497290951,0.193044618619325,0.88576706515206
"ENSCAFG00000013234",6675.55559043389,0.410967364400971,0.994994888701185,0.413034648788424,0.679581228196834,0.990513400512343
"ENSCAFG00000013236",163.096756270379,1.04811892203319,0.639077505182892,1.64004978039907,0.100994816921078,0.791562533523486
"ENSCAFG00000013237",101.608221447543,0.727190337259621,1.64200693260047,0.442866788697388,0.657862090763279,0.990009917198227
